Term,GSM175766,GSM175767,GSM175768,GSM175769,GSM175770,GSM175771,GSM175772,GSM175773,GSM175774,GSM175775,GSM175776,GSM175777,GSM175778,GSM175779,GSM175780,GSM175781,GSM175782,GSM175783,GSM175784,GSM175785,GSM629719,GSM629720,GSM629721,GSM629722,GSM629723,GSM629724,GSM629725,GSM629726,GSM629727,GSM629728,GSM629729,GSM629730,GSM629731,GSM629732,GSM629733,GSM629734,GSM629735,GSM629736,GSM629737,GSM629738,GSM629739,GSM629740
GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_UP,1159.1491950742493,1111.4324168398944,866.9223126041961,1112.4283404085863,1026.5143717494257,985.3261792544199,1024.9916661526286,1033.2102396234322,1008.3137845327801,1019.004900728125,1626.418146046014,1364.6336657794982,1287.3479764850226,944.7838969357545,1155.743988865036,1164.5132323140688,1254.7631140832327,1418.2750832339761,1428.6897110555346,1396.4988903352578,1515.9375360718768,1535.2048378509035,1156.628048234551,1764.0341011699784,1128.418086262719,1195.495659841201,1228.7830657769828,1104.6793678110553,1782.316141550903,1145.9887659895066,1241.0638726905272,1188.008283537356,1782.1542163327194,1074.0041925242767,1393.1678169883844,1177.47401572149,1795.481659346373,1288.3821880574515,1203.4158750168326,1204.3287132036849,1140.604125337477,1366.739296349866
GSE17186_MEMORY_VS_CD21HIGH_TRANSITIONAL_BCELL_DN,2200.0135449652807,2283.9387919545643,2021.6446194827722,2441.8721274676245,2239.9727964490685,2160.550194852829,2216.309840910275,2217.547010901365,2053.859445302546,2024.41381249392,2046.5505219739816,2039.3671703886248,1942.0943633001962,2073.974363910923,1944.007200327509,2141.554659061524,1963.479208997941,1956.5764437916387,1942.471917132486,1892.3893536907199,2024.8374463889559,2048.048433793968,2053.410367038282,1921.6022501105563,1964.0697372871136,2359.1626507905767,2223.588402831677,2003.7651394292889,2002.0474891823587,1993.7402697588213,2440.233620412828,2225.9758982844087,1968.5317478485385,1864.9397943174417,1999.3442917276825,2075.9600072399453,1944.803167084192,2081.902230389207,2295.986668346819,2030.797911369279,2069.23281877261,1994.740485247271
GSE17186_MEMORY_VS_CD21HIGH_TRANSITIONAL_BCELL_UP,1187.7209313080493,1126.2968207897557,1034.4000816448588,1043.1787564004526,1021.5527420305507,1087.738925894343,1196.6975676379398,1004.8445041415198,1072.9775162823353,985.4622678291062,973.4458845050467,1012.7207853175933,1040.127071036045,998.9429165865495,991.476902939522,991.6332860056491,1061.4974620940056,1011.179005742355,1039.8357277387195,970.691208450371,992.8641004671335,944.9360822064291,1081.4908043429677,939.546846244657,1184.1659768661775,1014.7893785819824,942.3505968998879,1030.3886917014597,867.1911560401304,1089.6785462005064,989.4720933182462,1144.9831264943177,1033.9355879596242,1114.504789725208,940.6290111232283,906.8075325238788,917.8020788750118,962.89909759487,1024.5362291102165,983.8955042776515,999.7095879501467,1041.9666835347316
GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_DN,1357.813138920329,1369.4750663486311,1491.3016911351024,1423.9412589901176,1379.3200471949922,1451.9026595341975,1405.843677069981,1455.4757381410755,1446.9537965920981,1315.283338757009,1501.6647597076026,1629.045527778956,1429.1029462745446,1495.737363773561,1466.8844879235548,1637.3095901511306,1546.2930342058835,1556.185437096784,1556.8119603294244,1536.3713668038918,1563.8773430780047,1685.0711060925387,1625.2935589036788,1392.4503789417813,1680.2583279074252,1524.2256341055281,1615.4165614186932,1648.443586227132,1376.7282606116887,1625.4949874022477,1525.1967041889566,1578.6473221304805,1609.2218234067159,1444.9501599859059,1428.9826221112671,1726.035060156334,1438.4894539780007,1668.2748804487928,1691.601106709656,1611.6212447781272,1800.7777448700062,1593.571645925871
GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_UP,2181.3927078974166,2190.819615384248,2035.522969397286,2168.8543596789023,2242.0226971077645,2025.2540371489085,2214.6010102128203,2101.639919324921,2147.6071370167147,2042.6728114170237,2321.0779818176115,2247.435948255191,2210.1169698380627,2257.146317676241,2156.5684964257825,2261.488914875239,2204.2272463927875,2279.324603883435,2280.094363272512,2234.0051868246446,2090.707252696906,2146.356106737643,1933.355491786132,2275.5335167705007,1986.0702202186048,2045.5436575856893,2253.292123132813,1891.8965369728521,2248.032399045989,1948.2854310180583,2082.6445845353255,2094.3074176921928,2289.660319302042,2027.148001527321,1984.5750219115744,2030.9882152538203,2250.7577707875553,2131.5803159442166,2239.5372285410403,2089.251066357937,1954.7819174637152,2016.0186115536317
GSE17186_MEMORY_VS_NAIVE_BCELL_DN,1466.3005983963385,1503.8409705887761,1307.1042059232432,1490.1922425215325,1421.2605450025958,1348.6562902941478,1413.7923403570849,1397.9683928471914,1422.8949740006683,1213.2622843459285,1492.9710084319995,1455.3497578453316,1354.7683647547647,1445.743421135693,1345.812094276419,1327.8347924792406,1425.718350079841,1317.5836649115945,1444.637957277062,1316.3117414732696,1262.9531698662076,1362.4570207568577,1213.1888167531943,1546.4220463660358,1172.401755459854,1320.9298799400658,1464.107826845464,1139.5570880570504,1587.0426523585347,1216.924566451924,1325.6101793544613,1344.1982163364628,1507.5095084097384,1484.0313098403612,1288.139954236206,1183.237761768769,1540.2031765966258,1264.9702506697586,1337.343483450758,1136.409154998125,1096.903872098559,1328.9482184377266
GSE17186_MEMORY_VS_NAIVE_BCELL_UP,1439.6686285761716,1343.8313963867586,1332.970980794964,1482.5134304641388,1362.5621379756476,1363.4882369032566,1421.1464384513029,1459.2492309544787,1364.1386576121613,1533.2562097394075,1522.578287681832,1618.8125989121654,1559.6925598645348,1790.9802228362832,1522.505437308464,1601.9086042309627,1552.641795684548,1606.1017536137388,1561.5357687462847,1572.7234711788014,1769.6296706118947,1737.7247466442977,1656.8849157560144,1634.2125687681364,1674.3682096960974,1687.2677674346542,1869.2473971392174,1763.7313545316092,1612.5959624563766,1663.4749786255152,1679.0125711065975,1710.3454445375455,1695.6603947643844,1528.679995265351,1664.623408529178,1796.4234849874938,1590.4568332991148,1810.316505072161,1964.1926128628647,2011.063171201632,1863.3519184180495,1608.953039663008
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_DN,1285.510116315003,1314.1649856423282,1225.5656712533219,1411.5800873103235,1339.0893226304897,1304.312534001997,1270.6917633894864,1244.156951031956,1289.0519689664934,1130.8762154627966,1119.4448994934892,1234.7001206766608,1146.1029568477652,1270.1282375976607,1169.2853237187683,1376.4855486847664,1164.2578097164442,1132.348444503812,1210.1589808084364,1135.738030028243,1216.9764466762745,1261.4942381707824,1368.689584937577,1019.0058589054288,1410.2782836371825,1306.4939505913799,1302.403737304091,1405.2067357926671,1121.8152640177868,1379.2020361305777,1339.3459296217934,1333.2383718153187,1210.5097823809792,1364.2528951736458,1310.3505875609444,1429.3890712348411,1033.0412624618266,1404.5021440877445,1415.9944083077335,1335.5563569515216,1443.7579024778524,1293.7598530032074
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_UP,1938.173975948548,1943.2513010650327,1947.4874918121377,1959.1396938897979,1937.4329593760094,1914.3670788561049,1990.7818552531571,1969.2634131185505,1921.0802401592891,2230.130594506598,2202.690751262984,2157.4105838203095,2125.289158257837,2054.1299207794273,2073.5922436859037,2106.7279347467456,2155.179316356779,2102.547265930076,2103.8994359506005,2143.229415743467,2222.430799445425,2283.147096422993,2069.3950213075996,2340.328242520316,1984.0191839253157,2175.310256672319,2208.205040996955,2098.403570120011,2292.099406033656,2026.209396119706,2203.0196554302565,2158.8875649659285,2295.395450934816,2030.5730296894353,2123.752078971137,2275.698352831677,2336.898006742619,2286.044181426776,2208.479645325663,2298.6123078018536,2157.041826744592,2142.036972845104
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_DN,1473.6746710809612,1469.9106362589582,1388.2831027020093,1451.770319513691,1458.8475246249236,1365.4404955692644,1430.144998656011,1431.4367864443138,1459.886243034487,1518.5608353856796,1842.8591250152613,1750.0964523745452,1685.5703333730944,1715.5637139529144,1618.3421546895397,1622.7501844604103,1687.8701060851054,1846.0137411178357,1716.889081882654,1679.5984331328618,1691.8862646703165,1654.097823936907,1333.5937889650486,1963.636510317001,1326.7810059927933,1609.5277348222726,1779.2294522751254,1342.568553520945,2026.810977357317,1248.4749423374606,1646.8495913811312,1459.2246425224175,1761.0259107281363,1377.7435327830462,1425.3210947181697,1450.5490108051563,1952.1507899304343,1549.8242915870578,1704.9791735759236,1533.50997790372,1415.275931386117,1400.5914076129638
GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_UP,861.6125696978734,835.6136116031703,787.8019317030503,984.9334000060808,1000.5493445946831,849.1022931922316,899.5216920372832,759.7321878731,877.1118225508199,997.3335653007634,601.0940833812992,566.1278355508784,606.7004926482668,848.2778744700208,591.0149483869545,733.2777004337167,524.4531994735007,713.0293658437022,636.0917295097724,632.6077254271431,790.7495391485518,870.6252741827102,1178.037365108441,616.8145596992417,1279.2583639465302,876.2555768490711,744.6610963302628,1310.4099249781075,593.4799453656487,1232.65944200609,960.7172268033328,1113.7190525587866,844.1977068605129,863.3466868558226,1068.87874552443,1123.8455072359466,625.7100748747707,1007.3274702189092,955.9028553507942,1023.5474093545763,1354.6811384550165,1119.6292748267488
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_DN,1356.5383602439679,1248.294017398447,1032.770046961583,1368.2354471672888,1319.5884249012051,1117.1026910413038,1220.7797456368362,1218.8629461808841,1152.6053830612145,1187.1823016401277,1655.1415135473126,1427.8970458586818,1449.0358208925309,1298.057152061866,1335.839348826863,1310.2318728481696,1432.269738065168,1696.4312343992133,1582.5541717936503,1458.0038045468937,1597.915924424241,1641.41410669591,1253.0639442538104,1732.984169731646,1217.0411317482321,1255.8378828086088,1453.4356372314714,1193.7967145838538,1788.3784995440756,1140.645984543915,1346.15421531417,1259.7118608040073,1745.1307409930405,1167.4091005065065,1423.9938262555588,1287.2307185291147,1751.604092635338,1290.191665107308,1494.309434001374,1299.0180582960293,1179.5152301206608,1414.5802232757596
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_UP,1638.2170555025386,1593.722237946352,1646.0547857296078,1772.076589982169,1719.8058676624596,1626.620765658593,1701.7574612238768,1687.9133554973096,1671.845293174375,1490.9888759875748,1327.1133596696418,1322.9049195954667,1270.6645502983492,1391.04835723815,1296.6842061083144,1480.1157855175543,1330.3852608041107,1276.4319292050868,1337.7243313211293,1317.9181979098967,1546.3166577924512,1440.0597304383518,1657.7326671657165,1380.152856894183,1584.150712030133,1689.5208587787993,1662.0643548566395,1636.7255061201622,1434.059487953601,1729.115154437788,1670.4708857509322,1721.1474462183332,1411.8096462383992,1511.381218898323,1722.7709822688503,1569.4026954769106,1357.381799873102,1526.1062075440623,1647.7313473895683,1674.9051812578755,1672.4167361667205,1703.4805171101498
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_DN,1501.104451771941,1651.4564844092465,1456.3540356927688,1726.7696381785927,1524.160962011294,1584.1991982490463,1627.2935566540145,1608.8557537494098,1530.3170652691824,1261.0037969803852,1444.217470039499,1540.7257286268014,1323.1639146545867,1521.2563398941984,1441.842364371796,1702.6370169529737,1407.4179124270668,1356.904059687311,1475.315155097458,1335.4522436945535,1530.6854197080056,1545.3840046104588,1691.510573776277,1349.2711576979445,1765.8240476855008,1785.3009747961287,1718.1127914999797,1719.7528714242872,1390.0521037686049,1754.5006634358415,1795.870691084181,1784.6395889081368,1575.0821494295478,1598.0558462236422,1600.5519295311215,1786.8852686079208,1357.9311036492209,1746.2806871838175,1879.7875555424498,1866.820366667458,1804.7327649912522,1671.7526887349404
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_UP,1732.2692246588458,1776.6975554243372,1461.7841165976106,1792.6218228083326,1792.2952986501396,1558.0629378564172,1673.9410775898905,1652.7823951505552,1698.5424131548389,1916.562897542046,1636.8773745786284,1694.1662169123174,1597.3792652437814,1945.4831224580112,1571.7293860757336,1804.3385129295702,1610.795140068626,1640.8859019527372,1713.0458739686683,1669.3186896830457,1715.7662041242702,1773.525866340483,1842.525178453462,1711.712731648544,2005.1009628728407,1843.7296322145257,2057.4399144328027,1800.0479349502493,1735.7978049721696,1750.8381616639317,1924.647845530374,2054.305696548745,1872.948828104386,1865.4638132074879,1850.382874404284,1916.7161628581625,1727.1690148597454,1834.4657498071729,1988.0752992121652,1814.0206748022547,2119.039121044999,1888.307124254643
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_DN,1459.0585352372555,1532.095827838366,1396.4979982414752,1498.2381083562832,1392.7971317997917,1345.1189535440872,1418.1960993161883,1433.3314913207587,1455.9476401643515,1268.8523765463788,1170.9963409310703,1272.020189256702,1188.97822314713,1337.4220361931912,1186.393946127664,1229.7000933635236,1192.1371721969153,915.8466609879088,1135.6218921838044,1085.4297399286752,1198.468759175571,1342.3560811662792,1261.416156281458,1406.6015489695774,846.234036256732,1640.5743916069741,1534.5646376356608,1073.8873347230065,1474.7187162661166,1094.7578614427975,1651.3700863032163,1555.717966788311,1374.3257227487866,1781.8239821743382,1129.7759261573165,1381.111787691615,1420.8433637720464,1476.3315971481943,1525.2129800573757,1503.0663895949829,1122.4674486667482,1464.5252604288653
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA2_STIM_CD8_TCELL_UP,927.8897499135019,918.7743421302102,952.3378586481304,873.3696897618029,907.3042948619941,946.7990666810674,1032.2878647457146,917.1314157590214,936.0391478735219,1203.8446651812856,1577.2502198682587,1333.7506969552514,1314.0618741932385,876.6301224969775,1182.1041546927254,1124.0817605851353,1364.6382586368154,1517.222079904439,1521.664296256915,1428.2639546601004,1432.5544061242208,1507.2677697563659,1233.1702940090563,1512.3428115053594,1141.6432372134132,1047.714269710018,957.5091374181147,1151.4161505201982,1470.8835159047276,1205.384065977266,1026.361186036359,954.0310939560513,1609.7393915927587,922.5026780453563,1277.6571828962942,1200.8435604998394,1498.3472096776768,1288.5248493979516,1008.1947793821564,1090.2040447450336,1155.2337682336129,1260.8221557121287
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN,2370.8389718346325,2411.3527571006352,1870.174771310365,2601.7038420185627,2418.364269845718,2173.6060771412467,2324.8462365048345,2233.538554274289,2159.1190390582487,1826.8233056132913,1823.1174771031292,2047.4194397319397,1791.1538301937935,2007.7569035454853,1873.3950693982215,1901.653719500784,1799.3592625178635,1720.2005115411603,1933.9999506641334,1753.2850553974095,2000.7309478387588,2155.815190536334,2330.9535066725084,1744.1835773314633,2098.6540355435836,2306.9621214210583,2088.473815843059,2199.262355507414,1747.5013398410492,2173.263850452585,2509.7890323818,2485.0427267769846,2134.918472316038,2129.431845988288,2196.939413968258,2312.0161789088634,1774.0680658495403,2270.060350362727,2250.415455813247,2052.0849054611526,2187.9181903714734,2319.1019136364966
GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_UP,-6.18954730527912,-486.4532830591925,-412.56424312840863,-244.8179204686985,-347.540037753075,-279.81289241790364,-378.1903856989984,-247.59505600185184,-310.63594789890976,-90.43913205190893,929.2081117015277,525.5239540288885,511.5317460930928,-11.455847606053794,455.0942738642716,305.6829267128178,540.883980067787,966.5663820483705,818.1174869186207,797.1031791923615,1026.2876284462973,943.175644379623,413.0886359834558,926.8595103112802,456.6701640864985,-128.12685653939752,190.6632698966141,341.0901572407083,886.7293843836824,185.5609337321357,-117.03397040246273,-3.817092472528202,995.3333448031326,-78.54611673195905,748.5807825441871,339.0029013141666,923.4302152814671,365.8235405043042,191.84873655316096,305.60237240493007,306.3293276431341,210.9230254508857
GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_DN,45.869864753534785,-269.3870780377947,-278.38876322684337,-156.11806233362768,-153.42205269947044,-116.95278843023698,-220.05967389898615,-143.67609963584164,-235.6179730130425,-33.96462411176071,694.9003084879278,530.0086821653385,432.71403430924147,85.08307817812602,441.1628838787401,338.66218060484607,547.1413677446362,890.4675541680044,711.8812170534584,659.8563379810912,1024.3092622828817,1046.746660398945,626.0614550299833,859.7671385721032,813.3039525714275,118.2797650024495,515.3345476858385,635.5041844560719,873.6572516513579,487.8970266424503,136.20980392935235,213.41429737083035,1084.8125569074946,131.2583692843982,846.8646093611314,632.445707633673,909.8516344810951,600.4595485299524,471.4657432843105,484.39379207793354,675.9747922620536,446.2533526606221
GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_UP,2451.6664766723725,2486.539755372738,2226.5155398426987,2467.8126728077914,2499.9864285421627,2278.06966803262,2432.90035830493,2417.7908771236134,2452.010705494351,2640.103923692368,2421.265475243742,2423.706560565921,2457.2696447128064,2620.695249378803,2294.1758162605247,2346.400272760413,2389.8873095776935,2480.2016400274806,2508.9922880298554,2510.593846902092,2348.437051434127,2371.608994004534,2376.1015984307014,2448.905476355885,2606.2357636410043,2325.257847936743,2502.940396361284,2479.939341344175,2437.8770926818415,2391.239335918216,2435.8038878034786,2576.4974192792224,2485.1537298429103,2281.8798106052245,2591.479352642048,2497.317284642121,2440.3662892189323,2463.6002728027433,2476.8211430348338,2443.4546621852705,2734.486046313895,2496.5152205045633
GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA5_STIM_CD8_TCELL_DN,1158.3830435430937,1102.954672265042,1200.9018342752315,1170.7229827777555,1057.4580771121327,1202.9824448863883,1082.6907700865177,1155.7879284184683,1154.8415024205142,976.2225175775393,1571.4571850095535,1348.5212216836353,1316.6828242781985,1064.2316621872378,1289.03502353174,1287.9932014960332,1330.5118849209402,1425.695160847802,1414.7323099588311,1454.5784666148948,1535.227962083265,1608.6973905943323,1160.5484476986512,1867.9441562924712,872.2712602155889,1338.8714441213524,1350.5692047467983,1061.7803477636999,1913.4668467745487,1157.5327835713606,1346.2369140521942,1194.1619852472113,1690.1359275147124,1306.5613375610146,1399.2245421199168,1251.5866479702245,1853.868864413167,1264.618461570043,1368.2763548004914,1335.7757202979437,988.2409457373315,1406.7867803653717
GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA5_STIM_CD8_TCELL_UP,1986.2057503653878,2064.2123169386587,1945.029139080898,2087.007833134998,1927.4698458213234,2032.2832126903968,2004.6030076949783,2022.1090061931181,1992.2447045056106,1713.0548703001823,1920.340287141934,1803.0351194607838,1731.1904805528138,1680.7767013581079,1781.3452565740745,1707.9516966545516,1767.1430662321836,1824.1240185616089,1846.1996370009801,1857.346753796398,1773.538920259345,1707.6770012486986,1492.326399934981,1924.6624910314167,1306.4804206564959,1644.1202438802538,1841.1840778159785,1339.099309518464,1912.6024216722399,1534.1716187060756,1749.4158303060922,1576.3259050218694,1825.0522435382072,1755.3468692176511,1607.403304415302,1343.918808331321,1899.7929936032833,1544.692604094117,1709.1349254487122,1559.1581472266462,1227.8793067575662,1663.5541813389673
GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_DN,1604.9034493330164,1708.9916438813043,1086.888557250104,1872.752407127875,1680.353756798474,1386.490618221911,1493.1940315766224,1514.341040076587,1324.3669131739962,1332.1306469523024,986.8885844892275,1221.7691103551406,1114.0681393337427,1503.7037877389357,977.7625770291488,1114.1551375831514,993.5797885225475,1103.8751335022816,1080.4543622612973,932.7202323363845,1119.0814304740861,1198.7964104008697,1588.5550631127708,1051.880967282469,1635.552292346587,1765.4066469458176,1494.3333349405893,1572.7161214955586,1099.7097819049795,1453.7831993460031,2000.1880498353094,1822.638488249322,1199.1563717296976,1335.7116576332965,1431.6828919020754,1398.9699940554046,1048.6365245941397,1391.876211894557,1621.0260128055816,1415.9028319656209,1961.2537296711298,1501.9237873584025
GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_UP,1555.9743764724417,1530.9054330442732,1523.5466482499542,1560.1346275750757,1672.1297766031394,1495.2168921024468,1561.216549095524,1477.483808881614,1544.5413717564852,1578.857398982318,1434.740513611374,1578.8880582345664,1485.3472948282379,1477.7674187975554,1494.4287118411567,1533.825308612737,1467.666282662478,1564.95038910948,1590.41671364973,1419.3759065537806,1758.71746808209,1841.9949501766614,2037.1391063958908,1388.5812533545395,2054.811873697393,1588.3229628968802,1639.2433447789017,2085.019796519129,1375.646084177296,2049.7775685417473,1570.2882859211704,1759.246249086219,1694.2373603357864,1628.9735816579814,1882.5974489317177,2002.6793444564946,1435.995113870842,1890.5699948626589,1784.3268618847897,1825.6321764281975,1997.0934417370863,1860.7309783293513
GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_DN,605.8771422665213,406.2721441223466,523.1561842460214,758.0935762454601,577.6091914564013,519.623395011954,481.66197186589307,662.3995775097319,550.5394382096074,311.547784491534,193.23279132866264,385.19823138341235,193.94978900509068,496.33780185372143,322.1259783949308,437.5974278293579,394.3930899986699,455.65861475755446,309.79114628112075,256.878514581781,686.4988752001509,638.8457058054973,1102.5085028069188,262.8328956025598,1258.8766592880856,772.2161400765926,767.7248767217288,1125.1105343127292,343.0584079148057,1129.3737065145178,726.8751654723528,830.181503007263,466.4694507093318,708.0675971242063,951.1551068760828,826.8524103832351,305.49211114081845,654.1883924833855,871.0139969313095,702.7339170024406,1036.9740312346694,669.3554412517815
GSE17301_CTRL_VS_48H_IFNA2_STIM_CD8_TCELL_UP,2035.288970758117,2100.6021073049087,2062.3823971367956,2133.0851917890323,1961.0088312251382,1985.8508121744599,1973.5464213082378,2097.7676834220465,2096.7869477202457,1884.1250779892998,1673.4826491011108,1777.7167375320832,1753.7596098299919,2034.3160754622259,1803.8749782126433,1857.929233316423,1737.7944947093229,1512.4464932598494,1754.6600277148418,1695.9537444899015,1457.1037440505452,1495.4109233328845,1364.5743416223258,1720.2629787418027,1158.029695764426,1957.5355159748278,1864.8395524199132,1278.430192921429,1793.3956909434955,1355.2472810377722,1943.735424491073,1631.734830327745,1532.2677505589454,1766.5798871109355,1438.6721064119856,1490.1411678724626,1715.3545685171393,1468.03537668618,1875.27520692295,1706.332701817607,1329.9692091646884,1593.2208725579321
GSE17301_IFNA2_VS_IFNA2_AND_ACD3_ACD28_STIM_CD8_TCELL_DN,1010.351009041774,1008.6605205725964,671.828659545482,942.0056535757485,1010.4659053523874,747.759877580017,878.5819918380794,885.5965070280026,813.2904781692969,693.5966378292287,626.6680787235928,642.4010898255465,626.737045274188,620.6227342050461,554.3208656647648,663.9569039951948,546.1480109247823,419.03713972252353,531.0479995352116,524.1303527520377,392.4881346282709,586.5699297305118,798.4224339666025,621.1618607041883,644.7918465975126,811.7038538649995,657.2753750940592,686.8381114133954,653.3542869219291,788.7979427156088,948.705550486944,926.1792273663086,605.615586537805,973.0564196061714,694.7151709889304,630.2664525937407,660.8684825798682,661.5684388482914,679.14123583938,697.3361400290005,731.2156068798477,943.2099349890132
GSE17301_IFNA2_VS_IFNA2_AND_ACD3_ACD28_STIM_CD8_TCELL_UP,1509.433943298286,1584.2754554841813,1523.3195705687795,1617.685361507697,1574.5132760069582,1464.0195833112257,1491.8138842585877,1514.4046883594847,1526.820624014992,1329.9516655481993,1257.5124540094312,1237.3061361339887,1234.3066694847648,1529.3944716064225,1335.711070100342,1336.5791930129199,1287.608128585025,1095.7427884425952,1214.1203515741336,1141.1548921947915,1323.8392700603335,1427.1241719571963,1250.1529645737237,1500.269630766371,884.7324807737759,1651.747859957708,1664.691276162379,1154.31441430406,1588.5619883382642,1182.1255097634994,1652.5209400379463,1473.4560819405833,1387.510639061522,1626.2047562045163,1173.8931040957168,1447.2982826610905,1519.938949433823,1541.579809580553,1660.3428490063397,1592.7414538473558,1102.485769352178,1477.3086152234973
GSE17301_IFNA2_VS_IFNA5_STIM_ACD3_ACD28_ACT_CD8_TCELL_DN,1489.1296182359574,1420.388106862928,1347.0355320426606,1337.4921406056055,1418.8247160701103,1474.743839182057,1473.6584677429419,1439.9235218243666,1470.659577723748,1658.2168709793023,1998.5571345610842,1742.2914197432392,1776.910971539698,1579.0096114407634,1582.603134004834,1676.011419536063,1768.0282440309538,1975.5219626039225,1924.3628726754541,1878.8456696315252,1702.6258063301402,1787.4333638952867,1375.5854597804355,1847.9105820913992,1429.2945717606535,1133.4501917291518,1454.5026791299397,1412.2408471492236,1738.726229931698,1419.6111359924962,1171.6111124878544,1469.9123727436026,1937.603712106691,1414.0685439013841,1589.2148056471933,1494.723806142173,1815.862981671351,1559.8160917216192,1441.1666363186641,1455.52436414973,1531.218440417675,1581.6644439876882
GSE17301_IFNA2_VS_IFNA5_STIM_ACD3_ACD28_ACT_CD8_TCELL_UP,1927.7476232278905,2023.630936861232,1938.8469452043246,2025.0061545913677,1949.2672122184958,1881.0681879557433,1891.993561087018,1937.6545211579396,1978.2374140664715,1738.686862602659,1532.444443297526,1599.3379893204428,1556.3574465268648,1776.9681100664038,1619.0000584547306,1623.936576347759,1500.9942356721522,1327.6396901722765,1568.8372612160038,1493.107120172528,1540.183309570284,1497.448827131143,1651.5273352549802,1425.73280888289,1460.2279627237967,1856.3665535789169,1784.733474060643,1510.448434382356,1503.0544428746998,1663.4137066829544,1819.914712897389,1802.8197071212007,1493.06082117592,1958.6851940397846,1614.817269819382,1596.3993235447851,1447.3043109555074,1517.7698705576158,1903.4772646178453,1681.543901694783,1568.2360485328427,1836.2263866354724
GSE17322_CD103_POS_VS_CD11B_HIGH_LUNG_DC_DN,2275.9023916307133,2230.1394538543564,2343.811421503985,2311.4385180176787,2207.1161963413188,2332.557207492089,2371.453290458795,2350.977730646904,2356.963103021586,2682.224912853544,2576.9508684936454,2391.3307274153967,2550.943400409298,2366.0588684338227,2438.0802236510735,2381.9668399616094,2511.9668267083034,2685.3835770193036,2605.019432261234,2564.103094937973,2695.0501813855353,2716.5265195790125,2594.423720106909,2567.003606824277,2578.47098550815,2380.005476558912,2498.986571153675,2581.853749596745,2466.2925010650924,2569.5962400767994,2419.3826203899207,2402.7693827035364,2694.0510025365793,2342.8778780896364,2648.285970812595,2692.4773078606177,2570.1972476186165,2649.3331251211866,2490.34905538392,2546.3330565648566,2581.2741602523693,2628.746921269103
GSE17322_CD103_POS_VS_CD11B_HIGH_LUNG_DC_UP,2734.078833402403,2677.725278000813,2432.1523850042922,2894.7603311128287,2775.5252892563176,2617.539441574945,2675.2880952056285,2627.8004378385685,2675.92010919488,2535.2065773252407,2722.3689362719497,2664.8612880167384,2694.580825981853,2730.2456919011975,2632.3331926770643,2662.2430558542274,2637.4335061415504,2659.8379343715787,2799.887610436941,2654.1167433604223,2590.285304206097,2703.6641709691567,2815.528843580446,2605.9752868913465,2795.5976182305058,2592.5700465605887,2714.6217440931423,2837.98418634218,2598.321165171874,2706.138285913895,2781.7029481904037,2835.575078794838,2790.9326242617162,2580.9956541465253,2687.8117934501724,2757.015947990745,2574.237381134697,2690.946919937677,2844.861833027432,2678.9882086014104,2781.2759195362223,2714.9156172151115
