Term,GSM175766,GSM175767,GSM175768,GSM175769,GSM175770,GSM175771,GSM175772,GSM175773,GSM175774,GSM175775,GSM175776,GSM175777,GSM175778,GSM175779,GSM175780,GSM175781,GSM175782,GSM175783,GSM175784,GSM175785,GSM629719,GSM629720,GSM629721,GSM629722,GSM629723,GSM629724,GSM629725,GSM629726,GSM629727,GSM629728,GSM629729,GSM629730,GSM629731,GSM629732,GSM629733,GSM629734,GSM629735,GSM629736,GSM629737,GSM629738,GSM629739,GSM629740
DESCARTES_FETAL_PLACENTA_AFP_ALB_POSITIVE_CELLS,-1425.0953303832503,-1491.7514545043368,-1318.9883334798833,-1617.01571019921,-1369.7237762613177,-1359.422424476399,-1380.0873452944024,-1219.317910007233,-1418.0921707269117,-854.6795611442549,-1331.8427932545947,-1485.1412021525903,-1336.5022582763231,-1444.7453381710338,-1532.7784332585734,-1628.9527904380302,-1409.9320893270788,-1147.1424178392026,-1536.6596263690653,-1232.623285591446,-1262.8368751878952,-1450.005856697706,-1304.0717806400999,-1489.1026605498982,-1198.5188658194202,-1504.4460700129503,-1568.1638130889196,-1241.409040944075,-1527.8041533378973,-1004.3444007207918,-1292.1774081594403,-1476.9551896071443,-1370.7615337957213,-1602.2387768647513,-653.4379960877313,-1524.8891819012188,-1483.5253451050066,-1427.0186449595185,-1632.6526533332972,-1298.3850101368798,-1280.4813171029546,-1023.9849208650212
DESCARTES_FETAL_PLACENTA_EXTRAVILLOUS_TROPHOBLASTS,670.0948960738033,512.0098807129398,625.2685579607269,629.4905289549051,864.4087533090524,412.2227563051374,848.0665130037996,483.50262969088726,910.811352429575,339.3035224580899,426.22646079801416,273.64229816835086,519.960312272724,275.2650729507113,390.59360701010246,668.6101229756878,562.3392070509135,844.2634466121453,573.2942743749718,460.26160187474034,577.8334033649835,491.7889274244653,489.4168669634373,183.35266023305485,1291.9767925465148,503.8095649981142,362.4261596010365,848.8437852857569,49.05086406296232,917.5334201690393,679.6333999722356,601.1744829516128,657.9365203891957,266.8705366551321,756.4252864361843,666.1114245338958,176.53093135328527,747.5794510378901,622.8257022405487,392.79353383523994,1172.0895290413255,751.7439541900867
DESCARTES_FETAL_PLACENTA_IGFBP1_DKK1_POSITIVE_CELLS,1965.6941984943314,1920.8577462203002,1533.3617024906616,1801.6850194622366,2193.6997800577337,1624.9236946391147,1808.22604761208,1710.4145158761967,1734.1036806549218,1321.1983725286473,1252.744755173545,1227.454994306724,1336.9811223088673,1945.530777457061,1627.6891469287384,1652.102644910673,1266.7871957225207,1494.906866278594,1522.9210262830375,1272.2706718462605,1105.8361451762648,1355.1086436185496,2313.798369862584,1358.9687593665358,2527.132816065322,-25.42789818703841,1933.4353132549913,2286.6007134378087,1455.6958699660345,1907.6942037071603,-87.00375845082999,2101.87444146307,1208.1679371454857,2072.878001474124,1334.8894593411433,1794.5104394323116,1363.4385403147826,1655.7906650735595,2189.823904586786,1915.5035213167448,1924.1651980381357,1963.3135541533602
DESCARTES_FETAL_PLACENTA_LYMPHOID_CELLS,-465.5359178360395,-699.8378358576992,-1619.9521281920406,654.8961681757864,416.13578062551005,-1186.8293152865872,-654.2297203043099,-855.9559039263413,-1028.6008923678992,-1924.6104940429368,-1470.9433528459922,-1375.193896469359,-1406.0428798510793,-327.72627349091545,-1444.7357098017092,-458.30764165408254,-1337.165157311214,-1014.4418592731181,-473.5447908068818,-1878.1813115656287,-1675.1332041917394,-1092.6429833899392,-651.8255317550938,-2209.649015062977,333.2425071400785,-331.0900675636585,-613.0809469459809,-24.122496736003995,-1681.270479137257,-658.4954625181772,-335.840899928432,-252.27933724299783,-1481.2355032573332,-1734.2992771606932,-1540.1896608554098,-130.71600547962225,-2336.4084177787554,-487.1461493881243,-62.500467103369374,-886.0401968947745,111.04200653850967,-1252.2643789324347
DESCARTES_FETAL_PLACENTA_MEGAKARYOCYTES,-64.78495655344796,-203.30575295155813,-213.45100043043203,-72.484203758675,-306.74368227854393,-281.29486590970737,-292.59642739427454,-155.02378856720134,-257.37067562280754,-106.06079898899952,-668.1903276901294,-518.2529571922387,-631.855048535358,-528.1643557179905,-474.5974782826697,-388.8950465017879,-729.6891804098441,-733.9412671113178,-724.9065593359874,-472.57047369312113,-741.9308015675542,-532.9009919871978,-219.32624656397456,-483.8617155919501,-63.8137019229016,-448.63576750180346,-373.19082692750453,-249.76649682145853,-488.65801673696205,-168.7361914046478,-499.70157824451326,-45.00389577243004,-532.7663378862671,-127.279530048987,-243.38546917842632,-434.3522520873985,-410.5326709013425,-596.0267274847129,-435.70910439481486,-465.3161751511743,-355.5878351025922,-375.87500755979636
DESCARTES_FETAL_PLACENTA_MYELOID_CELLS,965.4863810286206,1092.8030476738932,-785.2069042863541,2029.7329132387558,1306.4259602893808,750.9074132380838,1178.5781738958658,1129.4771035419062,65.78137722509018,-476.66482975026065,-1281.6853572337222,-854.2114686069299,-1271.4924472700768,-568.2804075715885,-1062.873393058243,-1218.9540674028412,-1169.6308775711095,-1024.8757141531887,-875.2109590787386,-1379.7529907033158,-1470.62496853017,-831.2323324583922,673.168368985811,-1497.373329823009,960.6419106768999,330.28689633072463,-677.1460435393292,616.0059543503294,-1369.839462987421,547.4675484434665,1508.828681018972,887.1611319170433,-780.9135420788789,-258.14494445973924,12.53098231959666,-24.601990582544204,-1514.8711119833806,-519.2518650073253,-318.69458992267573,-867.5617165365766,1039.8269032552616,377.7342278892893
DESCARTES_FETAL_PLACENTA_PAEP_MECOM_POSITIVE_CELLS,184.9309801057043,-104.61216987434182,-1173.2865204404652,-1051.5627499887205,-214.25921286804441,-1025.978469762802,225.00196846420658,-991.5100832129892,-835.0271653170503,-749.754302968633,962.8723105860336,1241.8211965379414,1158.3088941065125,2961.8065489636365,457.6887021894663,1189.3494735705517,1103.922919663829,1257.0897607631205,796.8172518775164,982.8417538046397,215.36537535276693,279.1194508178887,480.1208804760754,-61.04688169506608,1218.4648864300398,2011.1165011920257,2212.1303990925226,373.60846982511066,-14.30792891627425,-894.3883636490627,2001.408380134838,1000.0665326527551,89.87522680552956,-1513.56328304205,-1953.7193058906896,221.6561919613705,-128.68718676843582,912.5512354594048,2290.069082444802,1408.5094260546794,1649.6361163290067,-678.9577343821184
DESCARTES_FETAL_PLACENTA_SMOOTH_MUSCLE_CELLS,-1511.6495159795686,-1836.471514796869,-1741.5823934884202,-1626.9636085546254,-1692.013970232908,-2121.548246459284,-2263.298079010835,-1667.6257581690907,-1716.915849477774,-1294.7100464366422,-2791.283852103508,-2482.502567207436,-2613.1660995772872,-2499.5950173751817,-2522.6000881303116,-2347.082943773893,-2866.4988790273646,-2534.479383117211,-2547.3091191806843,-2502.7981255691484,-2477.636805088443,-2600.040020110023,-1180.8678300897618,-2685.2599731944747,-1260.0550718583327,-3156.984327055927,-2234.020896168744,-961.5858525485855,-2725.074351105046,-1275.6174685510077,-3425.9055812018473,-1401.3776638159707,-2667.621591154333,-1361.6723954955314,-1119.1813916540586,-2212.393747024543,-2709.9033031055696,-2331.790855713816,-2664.6458225450615,-2522.2054862279074,-1701.3776789323056,-1618.5527736188542
DESCARTES_FETAL_PLACENTA_STROMAL_CELLS,139.3089769414737,-499.8104717139204,-66.84894588099905,-233.1207329939225,-507.8884113130225,-643.3382886505442,-399.74855261421726,-442.9050728781858,-198.46394009850883,-842.6516658416922,-2917.124029206055,-2593.6836125246155,-2657.440347304113,-2564.192389624899,-2724.148635538463,-2646.3961717062366,-2666.0497666700585,-2508.643125965057,-2778.173883493583,-2877.5824108818533,-2420.714747123042,-2367.4474458184404,-270.7601172514178,-2746.7422025606097,18.350210105722,-2420.5342485682377,-2302.1720373078406,51.57398228513284,-2720.2247445145786,432.8827220197609,-2299.9284377069243,-748.0077538857677,-2567.596484577627,111.32317629609042,13.692662427746654,-2011.844750649493,-2840.911728910327,-1932.71562920627,-2725.6010117470933,-2143.520496495282,-1696.672445485523,-317.99514970854307
DESCARTES_FETAL_PLACENTA_SYNCYTIOTROPHOBLASTS_AND_VILLOUS_CYTOTROPHOBLASTS,-2490.563095452817,-2342.9374143735768,-2245.183539131982,-2677.2158088342903,-2340.414967411877,-2844.1753729764214,-2792.01091162223,-2703.7079322138225,-2535.7728915702055,-2480.112628101757,-1922.1715944814487,-1938.8893651109975,-2009.1688021895643,-2248.9559543646355,-1870.5121429255414,-1687.0677680225726,-2117.397818810581,-2024.468498149874,-1920.0631484860378,-1718.730157953737,-1999.8139841748643,-2018.361956390162,-2179.0945379804825,-2038.6796149306028,-2348.3007368315757,-1669.8919128031703,-2766.025641361565,-2029.0583759053734,-2292.697295671189,-2394.9661581490527,-1622.8063270435714,-2592.277483017925,-2215.028880718828,-2325.4333362993802,-2605.515598368879,-1934.5732981793062,-1845.119609976282,-1998.8813200546547,-2705.7907947514277,-1925.5471038310052,-2369.012054564544,-2670.219410712092
DESCARTES_FETAL_PLACENTA_TROPHOBLAST_GIANT_CELLS,-2017.6242204046775,-1768.8073714733528,-2146.8984589295796,-2286.099284063982,-2057.9087602013997,-2211.918135009013,-2204.069529843333,-2210.1486542467946,-1924.529262357969,-1453.0319721029555,-2407.5223642810424,-1998.8388189138668,-1990.6405184910573,-1886.891390022839,-2163.875875442538,-1880.7734072713702,-2287.0068034890537,-2183.2951084620117,-2471.932890097941,-2234.2758431756756,-2512.1232098091778,-2323.8935518597773,-1991.2745188254612,-2212.0501221389422,-1865.5376495902356,-2180.651624825796,-2104.9574101013422,-2015.914256857167,-2093.7482031156032,-1975.9389503823695,-1924.350272004448,-1719.6931066007164,-2336.737853412449,-2180.679110795556,-1655.1308787165162,-2227.8614147066082,-2237.0836893499236,-2184.6299321156794,-2270.0714158057744,-1675.515709401523,-1560.2625079789213,-1872.7493877580555
DESCARTES_FETAL_PLACENTA_VASCULAR_ENDOTHELIAL_CELLS,537.177878448213,-718.4820120080994,1.4234775346558308,409.0690384423706,-328.43943284054967,210.62621475984452,-334.99323860856475,475.53656493266953,79.04616412176438,-139.53816197478227,-914.467176962633,-1089.081592994451,-984.7751487492687,-1134.1528973098439,-857.9830225934757,-1028.0227496537818,-1021.4279814029614,-777.2355879016786,-1034.7532836448345,-930.9338307080889,-815.0810641552935,-766.0972880763411,326.1064979867597,-1338.3901831783114,364.73737874168637,-1897.263935878762,-730.9175937956406,227.39091406619173,-1120.2527765118602,869.0891139190044,-1830.26803881685,918.9180184847619,-650.9615020290148,444.87883042795875,428.2507464949804,-609.6124234474746,-1267.2109145682234,-842.4678655682028,-749.0642699901855,-1192.853927021948,-230.16546351611032,-56.22153386692389
DESCARTES_FETAL_SPLEEN_AFP_ALB_POSITIVE_CELLS,-444.8201106482102,-270.2404969160425,-425.8190800685179,-535.0723843036567,-286.70270910186264,-420.8816530990607,-360.48229038389763,-219.281699973606,-490.9891478978461,103.38398117248198,-709.7977890920074,-709.0242041611245,-550.3038246591032,-230.93427739849903,-755.4059098484722,-827.787712221867,-705.8159202729867,-487.40949411739894,-803.6555448490244,-602.6684738100212,-599.4641910498758,-662.9539518919692,-407.49329022436814,-736.4842978729976,-120.67441441272058,-797.6289871774188,-489.9519402902797,-251.6525674941513,-766.6425609650596,-141.06964648850317,-522.376300502875,-505.1778791610277,-616.1670484801843,-768.7963888544873,229.11998925832177,-703.2386101372349,-807.7875233898367,-536.9214443465253,-426.9927900795128,-455.74662165034806,-259.3280049338746,38.12079016197913
DESCARTES_FETAL_SPLEEN_ERYTHROBLASTS,-2274.967034796723,-1853.5184509125093,-2313.860590496125,-2746.1578507920244,-2493.792296887729,-2467.452877408884,-2420.232092012222,-2379.433839658206,-2387.7301837207187,-1514.1917517795846,-1333.2122464146441,-1392.3786426644838,-1278.1217734764477,-1540.2747538042431,-1434.7422748718818,-1580.4300693697178,-1403.4452974518254,-1527.183496222584,-1449.5496762359498,-1528.7646658964986,-1652.7720606634093,-1461.1539740004564,-1983.9184747636118,-1427.4122859144418,-1607.9228695388374,-1820.79239467357,-1890.4018570177195,-2092.3267029475483,-1485.584030232505,-2199.8489222157286,-1930.0576130273548,-1898.8431210198942,-1569.352629763218,-2363.085632302631,-1976.2598358294454,-1578.2274807880422,-1537.7928644888161,-1615.7554454376677,-1834.2859580964787,-1476.1616619892284,-1758.316169380486,-2193.916274565807
DESCARTES_FETAL_SPLEEN_LYMPHOID_CELLS,-1414.2388551318609,-1660.773677913955,-2442.878898762262,-96.6451227425814,-675.1914318306526,-2051.08807003087,-1341.5955438208275,-1745.4773329512027,-1910.8449953999489,-2674.2203808682953,-2290.2058794187824,-2227.320757925244,-2249.7300791378557,-1443.562224819806,-2263.7341709402317,-1518.1309649662162,-2167.8853666798886,-2071.8207917505024,-1764.338802104773,-2648.7965310336003,-2404.4625710766877,-2074.7166677607584,-1214.9858125706141,-3052.036237906275,-1006.2924822462301,-902.4375419346306,-1845.3644562759137,-942.4399292016751,-2596.435589641863,-1298.918904920185,-833.8812873297766,-1280.4785276273933,-2459.83140001025,-2481.3150532717546,-2435.3396211040526,-1255.376858643207,-3113.0228515914155,-1500.2398578958655,-1394.3581401613546,-1981.0678117226726,-838.2510703351018,-2105.3534124706703
DESCARTES_FETAL_SPLEEN_MEGAKARYOCYTES,199.1170064091375,176.71400062869634,-124.66963964086335,117.63553944478917,-8.245002081536768,-190.14647985719603,-76.41654860205381,-5.82839789874015,34.69969808532096,-122.26659836729777,-355.7727011401412,86.59112869508681,-156.1337365118443,247.88339406604427,21.62434853454124,-222.0967021231163,-391.7573879731535,-468.5357618854605,-404.85768221548824,-343.5152393822291,-514.505804055846,-369.69608375465486,50.09313051731806,-322.9507748686274,281.61765280728014,-64.04190157569337,169.37893299918414,-199.53498384908835,-250.07120297010988,35.26908718836239,112.25570032359701,426.3207819061208,-402.33717526492273,253.86677844309997,9.227935381748466,-254.00103509635028,-356.07710932558257,-311.0025544201844,114.4113274668207,-262.91416133304574,170.3989469776152,-169.25659460279985
DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS,2028.316532724045,1896.65655759545,1426.6641801786636,1380.9512487948432,2186.258059837067,1418.0266543395765,2050.3079561802024,1574.343728583629,1781.8519602271454,1103.810623290071,707.3063139510477,1266.0453909887738,771.0127630585148,1856.309532696302,891.5969459564812,1244.2663988084505,875.0435100470313,636.3847343641783,863.1952193560019,734.6289668431691,740.7674618622241,849.700468600543,2109.56899211976,703.1295445408687,2264.9074646083336,1151.217168911643,1432.0666166439332,1986.7903152322242,679.9646655917704,2063.0009070710976,1159.3489933487244,2349.743177444362,723.619567992715,1592.2243936550994,1319.9875523886049,1119.70220641984,665.7217159022912,902.308330991611,1331.4739101838468,1281.2457504856466,1890.0855776910958,1540.4650882608603
DESCARTES_FETAL_SPLEEN_MYELOID_CELLS,277.6469485704929,248.77458649171513,-1257.1945596284322,883.2833100387552,304.9548543783603,-331.3795227091332,222.49717123739174,123.94719337216247,-621.3972748445294,-992.7841629727282,-1456.1314100008449,-1270.2636941229648,-1448.8237576010897,-466.3324421417401,-1168.4689544259581,-1289.855065447311,-1453.541888677324,-1420.6740358086408,-1211.8562417828416,-1445.5693241057706,-1774.0771557369571,-1164.5876336417696,-189.53567266092068,-1257.3505953808017,-278.97020277682986,40.426988687408084,-680.4941484770334,-470.3347600342613,-1180.8545340857117,-397.2904568894419,881.3853025314784,266.97761174463085,-1167.7977365753186,-827.3528857556057,-1007.5377505695087,-676.1208194207165,-1291.3817080982426,-1125.1672223202559,-402.7256986869079,-818.4830472826152,229.54673452432417,-354.5869954698983
DESCARTES_FETAL_SPLEEN_STROMAL_CELLS,-2544.478701178601,-3239.4843787167024,-2604.8499139577552,-3070.686939570345,-2844.8146519870074,-2810.3485794635158,-2970.6320213674353,-3185.465759775794,-3194.8614230139287,-3506.183262381847,-2700.8500852864963,-2990.962043828694,-2860.4145874563856,-3425.907932970713,-2531.3380166154047,-3048.5925877939144,-2775.824127115014,-3030.3111714646725,-2867.1918373071358,-2955.3650647271743,-2629.4658695316384,-2622.5301181280556,-2691.9255455063603,-2800.699732843201,-3591.35691960385,-3236.8232962840043,-3875.5468914625317,-2666.139956596686,-2658.9091642965186,-2589.725519911428,-3461.084181122509,-3472.7612232259594,-3004.9920240303427,-2355.41439311094,-2942.71799046077,-2768.0224526137845,-2639.788967464574,-2482.108555239398,-3634.7644469740626,-3016.144011920431,-3587.276130776922,-2533.4500686276906
