Dataset,Signature,Clean_Name,Kruskal_Wallis_Stat,Omnibus_p_value,Mean_Ectopic,Mean_Eutopic,Mean_Normal,p_ectopic_vs_eutopic,p_ectopic_vs_normal,p_eutopic_vs_normal,Mean_Diseased,p_diseased_vs_normal,Omnibus_FDR
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_0.5H_BMDC_DN,Gse17721 Cpg Vs Gardiquimod 0.5H Bmdc Dn,14.285714285714278,0.0001570522842307523,,,1757.1565251294367,,,,1524.8193361517035,0.00018267179110955002,0.001615227097038625
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_0.5H_BMDC_UP,Gse17721 Cpg Vs Gardiquimod 0.5H Bmdc Up,0.2057142857142793,0.6501474440948594,,,1571.7881199796946,,,,1548.8656427664985,0.6775849579524755,0.6828019718969939
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_12H_BMDC_DN,Gse17721 Cpg Vs Gardiquimod 12H Bmdc Dn,3.8628571428571377,0.04936619475193269,,,2397.9283646439444,,,,2306.5131931740716,0.053902557169387175,0.06548110558982197
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_12H_BMDC_UP,Gse17721 Cpg Vs Gardiquimod 12H Bmdc Up,8.251428571428576,0.004071994217732751,,,582.5726515114728,,,,749.7499414521899,0.004586392080253494,0.007546122414908316
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_16H_BMDC_DN,Gse17721 Cpg Vs Gardiquimod 16H Bmdc Dn,4.480000000000004,0.03429372103649282,,,1594.2021416527862,,,,1512.9752768814055,0.03763531378731424,0.047170809963239135
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_16H_BMDC_UP,Gse17721 Cpg Vs Gardiquimod 16H Bmdc Up,0.28000000000000114,0.5967012167293555,,,840.3683837927936,,,,849.577644160547,0.6231762238821174,0.6312982253866275
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_1H_BMDC_DN,Gse17721 Cpg Vs Gardiquimod 1H Bmdc Dn,10.079999999999998,0.0014988733371516757,,,2194.2610750931917,,,,1990.0536635231383,0.0017062493689195964,0.003773907441138483
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_1H_BMDC_UP,Gse17721 Cpg Vs Gardiquimod 1H Bmdc Up,8.69142857142856,0.0031970994479345533,,,1275.5932390293724,,,,1453.780062906558,0.0036105143123296027,0.006215589988163265
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_24H_BMDC_DN,Gse17721 Cpg Vs Gardiquimod 24H Bmdc Dn,14.285714285714278,0.0001570522842307523,,,1613.4279655919127,,,,1829.3285867509112,0.00018267179110955002,0.001615227097038625
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_24H_BMDC_UP,Gse17721 Cpg Vs Gardiquimod 24H Bmdc Up,14.285714285714278,0.0001570522842307523,,,1585.7351338372737,,,,1382.1734672130283,0.00018267179110955002,0.001615227097038625
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDC_DN,Gse17721 Cpg Vs Gardiquimod 2H Bmdc Dn,0.9657142857142915,0.32575135447871234,,,1861.0157257422184,,,,1834.0853197749304,0.3447042220069576,0.36500933740116986
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDC_UP,Gse17721 Cpg Vs Gardiquimod 2H Bmdc Up,3.2914285714285683,0.06964240479832812,,,684.4119827653125,,,,587.774949381388,0.07566157214388704,0.08938298107941375
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_4H_BMDC_DN,Gse17721 Cpg Vs Gardiquimod 4H Bmdc Dn,7.405714285714282,0.006501702373081832,,,1751.3569374015708,,,,1652.2948510531892,0.00728455700947966,0.011083377873217174
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_4H_BMDC_UP,Gse17721 Cpg Vs Gardiquimod 4H Bmdc Up,4.165714285714287,0.04125001659393966,,,1189.627802749281,,,,1271.6921961797548,0.04515456962427901,0.05568580793728845
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_6H_BMDC_DN,Gse17721 Cpg Vs Gardiquimod 6H Bmdc Dn,14.285714285714278,0.0001570522842307523,,,2057.526728698722,,,,1778.8731734116147,0.00018267179110955002,0.001615227097038625
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_6H_BMDC_UP,Gse17721 Cpg Vs Gardiquimod 6H Bmdc Up,1.8514285714285705,0.17361733442493982,,,1075.762763468922,,,,1124.3225651637217,0.18587673236587576,0.20525689233640057
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_8H_BMDC_DN,Gse17721 Cpg Vs Gardiquimod 8H Bmdc Dn,8.69142857142856,0.0031970994479345533,,,1830.776931064632,,,,1695.6490111109063,0.0036105143123296027,0.006215589988163265
GSE7305,GSE17721_CPG_VS_GARDIQUIMOD_8H_BMDC_UP,Gse17721 Cpg Vs Gardiquimod 8H Bmdc Up,3.8628571428571377,0.04936619475193269,,,1837.432890251101,,,,1925.9178988782555,0.053902557169387175,0.06548110558982197
GSE7305,GSE17721_CTRL_VS_CPG_0.5H_BMDC_DN,Gse17721 Ctrl Vs Cpg 0.5H Bmdc Dn,6.605714285714285,0.010165201891956268,,,744.7075330540262,,,,633.0044115975217,0.011329696684474665,0.016248314835174194
GSE7305,GSE17721_CTRL_VS_CPG_0.5H_BMDC_UP,Gse17721 Ctrl Vs Cpg 0.5H Bmdc Up,14.285714285714278,0.0001570522842307523,,,1965.802042778024,,,,1717.5637151731426,0.00018267179110955002,0.001615227097038625
GSE7305,GSE17721_CTRL_VS_CPG_12H_BMDC_DN,Gse17721 Ctrl Vs Cpg 12H Bmdc Dn,8.69142857142856,0.0031970994479345533,,,1781.4431277147833,,,,1930.969160560369,0.0036105143123296027,0.006215589988163265
GSE7305,GSE17721_CTRL_VS_CPG_12H_BMDC_UP,Gse17721 Ctrl Vs Cpg 12H Bmdc Up,11.57142857142857,0.0006697294490218304,,,2480.0572291111507,,,,2333.2519480464516,0.0007685389131627665,0.0022643455070328646
GSE7305,GSE17721_CTRL_VS_CPG_1H_BMDC_DN,Gse17721 Ctrl Vs Cpg 1H Bmdc Dn,12.622857142857143,0.0003810584520506864,,,599.9301336855515,,,,880.4185219141224,0.00043963875262656454,0.001738311590253693
GSE7305,GSE17721_CTRL_VS_CPG_1H_BMDC_UP,Gse17721 Ctrl Vs Cpg 1H Bmdc Up,14.285714285714278,0.0001570522842307523,,,2251.3773340012776,,,,1834.3282915456275,0.00018267179110955002,0.001615227097038625
GSE7305,GSE17721_CTRL_VS_CPG_24H_BMDC_DN,Gse17721 Ctrl Vs Cpg 24H Bmdc Dn,7.822857142857146,0.005158957570721308,,,1457.5130299787274,,,,1305.6520189931043,0.00579535854433471,0.009153110445941083
GSE7305,GSE17721_CTRL_VS_CPG_24H_BMDC_UP,Gse17721 Ctrl Vs Cpg 24H Bmdc Up,8.69142857142856,0.0031970994479345533,,,541.2275934022094,,,,648.7526983397802,0.0036105143123296027,0.006215589988163265
GSE7305,GSE17721_CTRL_VS_CPG_2H_BMDC_DN,Gse17721 Ctrl Vs Cpg 2H Bmdc Dn,1.462857142857132,0.22647606604348455,,,198.21591685938066,,,,279.6557897151344,0.24132159301718004,0.2620259780963801
GSE7305,GSE17721_CTRL_VS_CPG_2H_BMDC_UP,Gse17721 Ctrl Vs Cpg 2H Bmdc Up,9.142857142857139,0.00249690891514156,,,1992.1859181922014,,,,1820.0031754806926,0.0028272720911168077,0.005145913804809509
GSE7305,GSE17721_CTRL_VS_CPG_4H_BMDC_DN,Gse17721 Ctrl Vs Cpg 4H Bmdc Dn,1.6514285714285677,0.19876460637323198,,,1241.4793200177426,,,,1169.1932304587076,0.21229383619233155,0.2329519274116878
GSE7305,GSE17721_CTRL_VS_CPG_4H_BMDC_UP,Gse17721 Ctrl Vs Cpg 4H Bmdc Up,12.622857142857143,0.0003810584520506864,,,2769.9438911210505,,,,2537.5531558591256,0.00043963875262656454,0.001738311590253693
GSE7305,GSE17721_CTRL_VS_CPG_6H_BMDC_DN,Gse17721 Ctrl Vs Cpg 6H Bmdc Dn,4.805714285714274,0.028365505605210242,,,1719.5893767298821,,,,1625.8910452469993,0.031209012771740218,0.03997591649076781
GSE7305,GSE17721_CTRL_VS_CPG_6H_BMDC_UP,Gse17721 Ctrl Vs Cpg 6H Bmdc Up,10.079999999999998,0.0014988733371516757,,,2423.0192358742634,,,,2269.0060920643573,0.0017062493689195964,0.003773907441138483
GSE7305,GSE17721_CTRL_VS_CPG_8H_BMDC_DN,Gse17721 Ctrl Vs Cpg 8H Bmdc Dn,6.222857142857151,0.012611144099313912,,,1561.812071361114,,,,1706.4655201756336,0.014019277113959953,0.019554899443621064
GSE7305,GSE17721_CTRL_VS_CPG_8H_BMDC_UP,Gse17721 Ctrl Vs Cpg 8H Bmdc Up,0.4628571428571391,0.49629170223109464,,,2109.26757805286,,,,2072.884959597965,0.5205228832757727,0.5350593434985379
GSE7305,GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDC_DN,Gse17721 Ctrl Vs Gardiquimod 0.5H Bmdc Dn,0.9657142857142915,0.32575135447871234,,,1629.3392574445447,,,,1604.6077197897598,0.3447042220069576,0.36500933740116986
GSE7305,GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDC_UP,Gse17721 Ctrl Vs Gardiquimod 0.5H Bmdc Up,12.622857142857143,0.0003810584520506864,,,2211.5677819912767,,,,2048.826235758729,0.00043963875262656454,0.001738311590253693
GSE7305,GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_DN,Gse17721 Ctrl Vs Gardiquimod 12H Bmdc Dn,8.251428571428576,0.004071994217732751,,,1544.4587865187525,,,,1733.62556567015,0.004586392080253494,0.007546122414908316
GSE7305,GSE17721_CTRL_VS_GARDIQUIMOD_12H_BMDC_UP,Gse17721 Ctrl Vs Gardiquimod 12H Bmdc Up,7.822857142857146,0.005158957570721308,,,2091.2177067167568,,,,1979.5455661568642,0.00579535854433471,0.009153110445941083
GSE7305,GSE17721_CTRL_VS_GARDIQUIMOD_1H_BMDC_DN,Gse17721 Ctrl Vs Gardiquimod 1H Bmdc Dn,0.8228571428571456,0.36434612663355204,,,1263.538443743448,,,,1311.3207591993419,0.3846730627355087,0.4044416333922683
GSE7305,GSE17721_CTRL_VS_GARDIQUIMOD_1H_BMDC_UP,Gse17721 Ctrl Vs Gardiquimod 1H Bmdc Up,1.462857142857132,0.22647606604348455,,,1424.9553594112836,,,,1469.9872276036585,0.24132159301718004,0.2620259780963801
GSE7305,GSE17721_CTRL_VS_GARDIQUIMOD_24H_BMDC_DN,Gse17721 Ctrl Vs Gardiquimod 24H Bmdc Dn,9.142857142857139,0.00249690891514156,,,2405.6483633201096,,,,2257.2565944279913,0.0028272720911168077,0.005145913804809509
GSE7305,GSE17721_CTRL_VS_GARDIQUIMOD_24H_BMDC_UP,Gse17721 Ctrl Vs Gardiquimod 24H Bmdc Up,0.3657142857142901,0.5453496680111212,,,1827.5983705199967,,,,1814.672471021723,0.5707503880581739,0.5824076244081943
GSE7305,GSE17721_CTRL_VS_GARDIQUIMOD_2H_BMDC_DN,Gse17721 Ctrl Vs Gardiquimod 2H Bmdc Dn,5.142857142857139,0.02334220201289096,,,1199.7782015425175,,,,1314.562949805367,0.025748080821108063,0.0335170080185101
GSE7305,GSE17721_CTRL_VS_GARDIQUIMOD_2H_BMDC_UP,Gse17721 Ctrl Vs Gardiquimod 2H Bmdc Up,12.622857142857143,0.0003810584520506864,,,1867.3877907196588,,,,1562.5309709055368,0.00043963875262656454,0.001738311590253693
GSE7305,GSE17721_CTRL_VS_GARDIQUIMOD_4H_BMDC_DN,Gse17721 Ctrl Vs Gardiquimod 4H Bmdc Dn,9.142857142857139,0.00249690891514156,,,715.464575280898,,,,978.8674865521252,0.0028272720911168077,0.005145913804809509
GSE7305,GSE17721_CTRL_VS_GARDIQUIMOD_4H_BMDC_UP,Gse17721 Ctrl Vs Gardiquimod 4H Bmdc Up,7.822857142857146,0.005158957570721308,,,2138.718711261522,,,,2042.5248285832772,0.00579535854433471,0.009153110445941083
GSE7305,GSE17721_CTRL_VS_GARDIQUIMOD_6H_BMDC_DN,Gse17721 Ctrl Vs Gardiquimod 6H Bmdc Dn,8.251428571428576,0.004071994217732751,,,1771.046473928362,,,,1942.093864492362,0.004586392080253494,0.007546122414908316
GSE7305,GSE17721_CTRL_VS_GARDIQUIMOD_6H_BMDC_UP,Gse17721 Ctrl Vs Gardiquimod 6H Bmdc Up,8.251428571428576,0.004071994217732751,,,2047.0346119005576,,,,1915.5096633759963,0.004586392080253494,0.007546122414908316
GSE7305,GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_DN,Gse17721 Ctrl Vs Gardiquimod 8H Bmdc Dn,8.69142857142856,0.0031970994479345533,,,1213.6938652347678,,,,1377.1512044690899,0.0036105143123296027,0.006215589988163265
GSE7305,GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDC_UP,Gse17721 Ctrl Vs Gardiquimod 8H Bmdc Up,9.605714285714285,0.0019397281129030423,,,2429.3991041550985,,,,2106.0881680259663,0.0022022199424970783,0.004457714795313029
GSE7305,GSE17721_CTRL_VS_LPS_0.5H_BMDC_DN,Gse17721 Ctrl Vs Lps 0.5H Bmdc Dn,0.09142857142856542,0.7623688184698474,,,1321.254255741917,,,,1330.2283437383335,0.7913367801006604,0.7887578856625815
GSE7305,GSE17721_CTRL_VS_LPS_0.5H_BMDC_UP,Gse17721 Ctrl Vs Lps 0.5H Bmdc Up,8.69142857142856,0.0031970994479345533,,,1071.8785071572634,,,,959.8728460967038,0.0036105143123296027,0.006215589988163265
GSE7305,GSE17721_CTRL_VS_LPS_12H_BMDC_DN,Gse17721 Ctrl Vs Lps 12H Bmdc Dn,2.519999999999996,0.112410584655364,,,1790.6268043439607,,,,1865.7674150345024,0.12122450301291662,0.13767329523402047
GSE7305,GSE17721_CTRL_VS_LPS_12H_BMDC_UP,Gse17721 Ctrl Vs Lps 12H Bmdc Up,14.285714285714278,0.0001570522842307523,,,2429.193323052682,,,,2287.0370086227904,0.00018267179110955002,0.001615227097038625
GSE7305,GSE17721_CTRL_VS_LPS_1H_BMDC_DN,Gse17721 Ctrl Vs Lps 1H Bmdc Dn,5.142857142857139,0.02334220201289096,,,1112.9309376765127,,,,1286.5099113316714,0.025748080821108063,0.0335170080185101
GSE7305,GSE17721_CTRL_VS_LPS_1H_BMDC_UP,Gse17721 Ctrl Vs Lps 1H Bmdc Up,4.805714285714274,0.028365505605210242,,,2152.939464298536,,,,2069.4455468554697,0.031209012771740218,0.03997591649076781
GSE7305,GSE17721_CTRL_VS_LPS_24H_BMDC_DN,Gse17721 Ctrl Vs Lps 24H Bmdc Dn,9.142857142857139,0.00249690891514156,,,2823.2784017043546,,,,2615.558513697612,0.0028272720911168077,0.005145913804809509
GSE7305,GSE17721_CTRL_VS_LPS_24H_BMDC_UP,Gse17721 Ctrl Vs Lps 24H Bmdc Up,10.079999999999998,0.0014988733371516757,,,1777.1737148308043,,,,1937.9572100083424,0.0017062493689195964,0.003773907441138483
GSE7305,GSE17721_CTRL_VS_LPS_2H_BMDC_DN,Gse17721 Ctrl Vs Lps 2H Bmdc Dn,9.605714285714285,0.0019397281129030423,,,819.0009351692778,,,,1071.3470253733383,0.0022022199424970783,0.004457714795313029
GSE7305,GSE17721_CTRL_VS_LPS_2H_BMDC_UP,Gse17721 Ctrl Vs Lps 2H Bmdc Up,6.605714285714285,0.010165201891956268,,,1765.1256225972334,,,,1619.921234558223,0.011329696684474665,0.016248314835174194
GSE7305,GSE17721_CTRL_VS_LPS_4H_BMDC_DN,Gse17721 Ctrl Vs Lps 4H Bmdc Dn,0.3657142857142901,0.5453496680111212,,,1018.5521334286725,,,,1001.9677786860808,0.5707503880581739,0.5824076244081943
GSE7305,GSE17721_CTRL_VS_LPS_4H_BMDC_UP,Gse17721 Ctrl Vs Lps 4H Bmdc Up,9.142857142857139,0.00249690891514156,,,2520.472706918492,,,,2354.000415091786,0.0028272720911168077,0.005145913804809509
GSE7305,GSE17721_CTRL_VS_LPS_6H_BMDC_DN,Gse17721 Ctrl Vs Lps 6H Bmdc Dn,1.6514285714285677,0.19876460637323198,,,1487.064387513858,,,,1546.00961445283,0.21229383619233155,0.2329519274116878
GSE7305,GSE17721_CTRL_VS_LPS_6H_BMDC_UP,Gse17721 Ctrl Vs Lps 6H Bmdc Up,0.9657142857142915,0.32575135447871234,,,2306.557699100457,,,,2284.85818299557,0.3447042220069576,0.36500933740116986
GSE7305,GSE17721_CTRL_VS_LPS_8H_BMDC_DN,Gse17721 Ctrl Vs Lps 8H Bmdc Dn,12.091428571428565,0.0005065414846922935,,,1142.5688899049205,,,,1309.000607955802,0.0005828399431792743,0.001964864739984756
GSE7305,GSE17721_CTRL_VS_LPS_8H_BMDC_UP,Gse17721 Ctrl Vs Lps 8H Bmdc Up,4.805714285714274,0.028365505605210242,,,2522.3328306447943,,,,2391.105801101539,0.031209012771740218,0.03997591649076781
GSE7305,GSE17721_CTRL_VS_PAM3CSK4_0.5H_BMDC_DN,Gse17721 Ctrl Vs Pam3Csk4 0.5H Bmdc Dn,3.8628571428571377,0.04936619475193269,,,1060.6215950379208,,,,1103.4349572947092,0.053902557169387175,0.06548110558982197
GSE7305,GSE17721_CTRL_VS_PAM3CSK4_0.5H_BMDC_UP,Gse17721 Ctrl Vs Pam3Csk4 0.5H Bmdc Up,6.222857142857151,0.012611144099313912,,,1576.7055225713607,,,,1478.6063325646346,0.014019277113959953,0.019554899443621064
GSE7305,GSE17721_CTRL_VS_PAM3CSK4_12H_BMDC_DN,Gse17721 Ctrl Vs Pam3Csk4 12H Bmdc Dn,1.1199999999999903,0.2899184539425689,,,1559.1628969782912,,,,1617.9669506933374,0.3074894566186813,0.3285607600856468
GSE7305,GSE17721_CTRL_VS_PAM3CSK4_12H_BMDC_UP,Gse17721 Ctrl Vs Pam3Csk4 12H Bmdc Up,8.69142857142856,0.0031970994479345533,,,2166.9942341674214,,,,2052.142121104169,0.0036105143123296027,0.006215589988163265
GSE7305,GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_DN,Gse17721 Ctrl Vs Pam3Csk4 1H Bmdc Dn,7.405714285714282,0.006501702373081832,,,779.5291295235618,,,,978.3421344015685,0.00728455700947966,0.011083377873217174
GSE7305,GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_UP,Gse17721 Ctrl Vs Pam3Csk4 1H Bmdc Up,9.605714285714285,0.0019397281129030423,,,2343.4732151649177,,,,2128.3566773539014,0.0022022199424970783,0.004457714795313029
GSE7305,GSE17721_CTRL_VS_PAM3CSK4_24H_BMDC_DN,Gse17721 Ctrl Vs Pam3Csk4 24H Bmdc Dn,6.605714285714285,0.010165201891956268,,,1906.9381544547873,,,,1717.6306967614964,0.011329696684474665,0.016248314835174194
GSE7305,GSE17721_CTRL_VS_PAM3CSK4_24H_BMDC_UP,Gse17721 Ctrl Vs Pam3Csk4 24H Bmdc Up,0.2057142857142793,0.6501474440948594,,,2590.7111951721595,,,,2597.6432622493335,0.6775849579524755,0.6828019718969939
GSE7305,GSE17721_CTRL_VS_PAM3CSK4_2H_BMDC_DN,Gse17721 Ctrl Vs Pam3Csk4 2H Bmdc Dn,1.8514285714285705,0.17361733442493982,,,474.3207711449637,,,,527.2324106553558,0.18587673236587576,0.20525689233640057
GSE7305,GSE17721_CTRL_VS_PAM3CSK4_2H_BMDC_UP,Gse17721 Ctrl Vs Pam3Csk4 2H Bmdc Up,1.6514285714285677,0.19876460637323198,,,1417.0246345303553,,,,1460.6333958276402,0.21229383619233155,0.2329519274116878
GSE7305,GSE17721_CTRL_VS_PAM3CSK4_4H_BMDC_DN,Gse17721 Ctrl Vs Pam3Csk4 4H Bmdc Dn,11.06285714285714,0.0008807431907417276,,,1067.0473932659895,,,,1350.306324352688,0.0010079762403767444,0.0026652054815488797
GSE7305,GSE17721_CTRL_VS_PAM3CSK4_4H_BMDC_UP,Gse17721 Ctrl Vs Pam3Csk4 4H Bmdc Up,3.5714285714285694,0.058781721355358946,,,2192.3155491639177,,,,2125.116233374687,0.06402210128302689,0.0765938877890636
GSE7305,GSE17721_CTRL_VS_PAM3CSK4_6H_BMDC_DN,Gse17721 Ctrl Vs Pam3Csk4 6H Bmdc Dn,0.3657142857142901,0.5453496680111212,,,1749.5191648861842,,,,1771.563433995832,0.5707503880581739,0.5824076244081943
GSE7305,GSE17721_CTRL_VS_PAM3CSK4_6H_BMDC_UP,Gse17721 Ctrl Vs Pam3Csk4 6H Bmdc Up,11.57142857142857,0.0006697294490218304,,,1974.641738007003,,,,2085.1157727927894,0.0007685389131627665,0.0022643455070328646
GSE7305,GSE17721_CTRL_VS_PAM3CSK4_8H_BMDC_DN,Gse17721 Ctrl Vs Pam3Csk4 8H Bmdc Dn,3.0228571428571485,0.08209870865427439,,,1355.5831117013445,,,,1282.8612688486744,0.08897301170181328,0.10373052607977822
GSE7305,GSE17721_CTRL_VS_PAM3CSK4_8H_BMDC_UP,Gse17721 Ctrl Vs Pam3Csk4 8H Bmdc Up,10.565714285714293,0.0011520450981421793,,,2493.028971964012,,,,2306.138674709211,0.0013149446697132139,0.0032128012124491684
GSE7305,GSE17721_CTRL_VS_POLYIC_0.5H_BMDC_DN,Gse17721 Ctrl Vs Polyic 0.5H Bmdc Dn,0.9657142857142915,0.32575135447871234,,,869.7526591202914,,,,920.43358414118,0.3447042220069576,0.36500933740116986
GSE7305,GSE17721_CTRL_VS_POLYIC_0.5H_BMDC_UP,Gse17721 Ctrl Vs Polyic 0.5H Bmdc Up,3.5714285714285694,0.058781721355358946,,,1314.2808718701956,,,,1285.231905807094,0.06402210128302689,0.0765938877890636
GSE7305,GSE17721_CTRL_VS_POLYIC_12H_BMDC_DN,Gse17721 Ctrl Vs Polyic 12H Bmdc Dn,6.222857142857151,0.012611144099313912,,,1333.6729722727166,,,,1418.3986104158837,0.014019277113959953,0.019554899443621064
GSE7305,GSE17721_CTRL_VS_POLYIC_12H_BMDC_UP,Gse17721 Ctrl Vs Polyic 12H Bmdc Up,11.57142857142857,0.0006697294490218304,,,2597.82837029763,,,,2423.1503082715,0.0007685389131627665,0.0022643455070328646
GSE7305,GSE17721_CTRL_VS_POLYIC_1H_BMDC_DN,Gse17721 Ctrl Vs Polyic 1H Bmdc Dn,14.285714285714278,0.0001570522842307523,,,1310.0303256002317,,,,1138.7873402465698,0.00018267179110955002,0.001615227097038625
GSE7305,GSE17721_CTRL_VS_POLYIC_1H_BMDC_UP,Gse17721 Ctrl Vs Polyic 1H Bmdc Up,6.222857142857151,0.012611144099313912,,,1812.7310691399048,,,,1711.7562215935504,0.014019277113959953,0.019554899443621064
GSE7305,GSE17721_CTRL_VS_POLYIC_24H_BMDC_DN,Gse17721 Ctrl Vs Polyic 24H Bmdc Dn,0.1428571428571388,0.7054569861112774,,,1692.8752677185166,,,,1673.2008080931023,0.7337299956962472,0.735813837793651
GSE7305,GSE17721_CTRL_VS_POLYIC_24H_BMDC_UP,Gse17721 Ctrl Vs Polyic 24H Bmdc Up,0.09142857142856542,0.7623688184698474,,,2523.0017778272722,,,,2526.3779130286894,0.7913367801006604,0.7887578856625815
GSE7305,GSE17721_CTRL_VS_POLYIC_2H_BMDC_DN,Gse17721 Ctrl Vs Polyic 2H Bmdc Dn,0.05142857142857338,0.8205958397554376,,,866.8205658310377,,,,884.9326401218802,0.8501067391385259,0.8393749593299374
GSE7305,GSE17721_CTRL_VS_POLYIC_2H_BMDC_UP,Gse17721 Ctrl Vs Polyic 2H Bmdc Up,12.091428571428565,0.0005065414846922935,,,1658.3256925708397,,,,1406.725103817057,0.0005828399431792743,0.001964864739984756
GSE7305,GSE17721_CTRL_VS_POLYIC_4H_BMDC_DN,Gse17721 Ctrl Vs Polyic 4H Bmdc Dn,9.605714285714285,0.0019397281129030423,,,1061.434759838879,,,,1445.5476578101584,0.0022022199424970783,0.004457714795313029
GSE7305,GSE17721_CTRL_VS_POLYIC_4H_BMDC_UP,Gse17721 Ctrl Vs Polyic 4H Bmdc Up,13.165714285714287,0.0002851180836316128,,,2547.4704497765074,,,,2257.079691366692,0.00032983852077799353,0.001615227097038625
GSE7305,GSE17721_CTRL_VS_POLYIC_6H_BMDC_DN,Gse17721 Ctrl Vs Polyic 6H Bmdc Dn,11.06285714285714,0.0008807431907417276,,,1194.6981317049037,,,,1383.586008821634,0.0010079762403767444,0.0026652054815488797
GSE7305,GSE17721_CTRL_VS_POLYIC_6H_BMDC_UP,Gse17721 Ctrl Vs Polyic 6H Bmdc Up,7.405714285714282,0.006501702373081832,,,3190.6606975441764,,,,3046.190654390702,0.00728455700947966,0.011083377873217174
GSE7305,GSE17721_CTRL_VS_POLYIC_8H_BMDC_DN,Gse17721 Ctrl Vs Polyic 8H Bmdc Dn,1.462857142857132,0.22647606604348455,,,850.0192746697655,,,,812.7018902726271,0.24132159301718004,0.2620259780963801
GSE7305,GSE17721_CTRL_VS_POLYIC_8H_BMDC_UP,Gse17721 Ctrl Vs Polyic 8H Bmdc Up,11.06285714285714,0.0008807431907417276,,,2824.635615148497,,,,2677.1920837640273,0.0010079762403767444,0.0026652054815488797
GSE7305,GSE17721_LPS_VS_CPG_0.5H_BMDC_DN,Gse17721 Lps Vs Cpg 0.5H Bmdc Dn,7.822857142857146,0.005158957570721308,,,1093.7770728411056,,,,1186.4981769633912,0.00579535854433471,0.009153110445941083
GSE7305,GSE17721_LPS_VS_CPG_0.5H_BMDC_UP,Gse17721 Lps Vs Cpg 0.5H Bmdc Up,13.719999999999999,0.00021218287122257907,,,1670.338126232959,,,,1412.085766798302,0.00024612812790522973,0.001615227097038625
GSE7305,GSE17721_LPS_VS_CPG_12H_BMDC_DN,Gse17721 Lps Vs Cpg 12H Bmdc Dn,6.222857142857151,0.012611144099313912,,,1912.3421575016994,,,,1801.7487413970953,0.014019277113959953,0.019554899443621064
GSE7305,GSE17721_LPS_VS_CPG_12H_BMDC_UP,Gse17721 Lps Vs Cpg 12H Bmdc Up,3.8628571428571377,0.04936619475193269,,,1717.8103819376333,,,,1783.8243685908176,0.053902557169387175,0.06548110558982197
GSE7305,GSE17721_LPS_VS_CPG_16H_BMDC_DN,Gse17721 Lps Vs Cpg 16H Bmdc Dn,5.142857142857139,0.02334220201289096,,,1931.408770620915,,,,1851.89629300164,0.025748080821108063,0.0335170080185101
GSE7305,GSE17721_LPS_VS_CPG_16H_BMDC_UP,Gse17721 Lps Vs Cpg 16H Bmdc Up,10.565714285714293,0.0011520450981421793,,,1266.2721743312793,,,,1397.3104558904208,0.0013149446697132139,0.0032128012124491684
GSE7305,GSE17721_LPS_VS_CPG_1H_BMDC_DN,Gse17721 Lps Vs Cpg 1H Bmdc Dn,3.0228571428571485,0.08209870865427439,,,1520.5708705470524,,,,1633.2658771210106,0.08897301170181328,0.10373052607977822
GSE7305,GSE17721_LPS_VS_CPG_1H_BMDC_UP,Gse17721 Lps Vs Cpg 1H Bmdc Up,11.57142857142857,0.0006697294490218304,,,2120.0415488983513,,,,1924.8241043930454,0.0007685389131627665,0.0022643455070328646
GSE7305,GSE17721_LPS_VS_CPG_24H_BMDC_DN,Gse17721 Lps Vs Cpg 24H Bmdc Dn,9.605714285714285,0.0019397281129030423,,,1375.382160476774,,,,1240.9843633659536,0.0022022199424970783,0.004457714795313029
GSE7305,GSE17721_LPS_VS_CPG_24H_BMDC_UP,Gse17721 Lps Vs Cpg 24H Bmdc Up,5.8514285714285705,0.015564411386633845,,,1339.8301745841172,,,,1266.2971929204473,0.017257456083119765,0.023542319862055294
