"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val"
"203824_at",2.33808629729715,7.1606490945925,4.16612695698892,0.0001545131376337,0.00110927784952173
"206043_s_at",-1.26276184767065,5.76921521478012,-4.16263385670333,0.000156184019633482,0.00111874964803057
"206359_at",1.2981549112099,7.0003065186513,4.16121568749887,0.000156867400597415,0.0011232835368398
"211571_s_at",-1.78059337846541,8.00140343130818,-4.15379286434921,0.00016049211586273,0.00114555682956554
"205317_s_at",-1.78206774465385,5.37888834070671,-4.15083251219593,0.00016196038028193,0.00115418790516333
"212998_x_at",1.59676613008074,7.55886313624678,4.15022946965993,0.000162261076424118,0.00115559143206524
"205798_at",1.3116835617226,6.57615473183954,4.14650159577351,0.000164132029135443,0.00116779597989469
"204126_s_at",-1.17586309301528,5.93714833469579,-4.14210824069738,0.000166363978263837,0.00118065955520341
"216576_x_at",2.00609522274292,6.68552269713448,4.13728282602575,0.000168849516897566,0.00119449370845572
"213413_at",1.33787052906301,7.99221061609644,4.13685483843162,0.000169071709604665,0.00119568586503592
"219255_x_at",-1.40563991451488,6.73014659217403,-4.13590826122516,0.000169564144166447,0.00119737056202443
"203153_at",1.12490099573408,7.22623706495166,4.13423961706892,0.000170435622871227,0.00120133744964437
"212713_at",1.47828442520586,8.40721780020776,4.13397942379634,0.00017057190614648,0.00120133744964437
"206243_at",1.02564396898303,5.20589819349705,4.13141179823628,0.000171922476678835,0.00120932018092024
"214591_at",1.62959166609707,4.05253378835336,4.12973658636752,0.000172809248832499,0.00121330518616208
"204468_s_at",1.02788012159695,7.34907084064808,4.12962164785924,0.000172870254562035,0.00121330518616208
"222379_at",1.3636445709005,6.80396999520489,4.11348965261783,0.000181644018268172,0.00126412987503081
"205206_at",1.25962675258876,5.91034610563717,4.107639366862,0.000184931799615675,0.001280562816121
"219513_s_at",-1.01375072039861,5.2248845592228,-4.10541799175248,0.000186195303343988,0.0012869602148911
"203887_s_at",1.74724081990596,6.71128322821281,4.10414885828088,0.000186920947742016,0.00129117455902291
"204086_at",-1.27760159798503,6.79762529321323,-4.0934203404216,0.000193166162036498,0.00132895694616648
"203021_at",-2.18365746978633,10.3913149826912,-4.09228280951146,0.00019384012585131,0.00133318199555098
"202575_at",-1.6333584992704,8.49342075344112,-4.09002854627231,0.000195182501191882,0.00133910704621237
"214768_x_at",2.09757336327159,6.56388712020596,4.08389932761082,0.000198878264389659,0.00136152768771003
"219032_x_at",-1.03163359695498,8.58289416297298,-4.08328090748499,0.000199254917289456,0.00136205075222417
