"probe_id","gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val"
"201455_s_at","NPEPPS",0.463794511570992,8.27866207001235,6.27109650274719,2.58890688081168e-06,2.93800705979836e-05
"219373_at","DPM3",-0.490597076819165,7.85577440791496,-6.26954233129141,2.59818475966033e-06,2.94610194488875e-05
"200895_s_at","FKBP4",-0.706687544990761,8.05699460961509,-6.26945871446918,2.5986848865226e-06,2.94610194488875e-05
"204231_s_at","FAAH",-0.578278572989713,6.03572563766347,-6.26909121083762,2.600884157402e-06,2.94709544122301e-05
"208952_s_at","LARP4B",-0.514289509690857,6.86054383877412,-6.26726405317006,2.61184679590385e-06,2.95801276422725e-05
"212276_at","LPIN1",0.550973902032283,7.78296103504758,6.26345750959181,2.63483740896602e-06,2.98253419509838e-05
"220724_at","CWH43",-1.19755017975806,4.66905552959256,-6.26321602027536,2.63630290780373e-06,2.98267749503016e-05
"205574_x_at","BMP1",-0.811861165729004,6.958893614027,-6.26270851314196,2.63938547549426e-06,2.98464925063887e-05
"210831_s_at","PTGER3",0.811280852277356,5.7971017252106,6.26092234857869,2.65026387059694e-06,2.99543014943115e-05
"207677_s_at","NCF4",0.995651364538032,5.0957320849327,6.26066636652936,2.65182664613357e-06,2.99567658194308e-05
"40687_at","GJA4",-1.20825906943352,7.36199054780103,-6.26034218385931,2.65380714004218e-06,2.99639440743637e-05
"222312_s_at","222312_s_at",0.558191658962667,5.91957813450967,6.25976282526382,2.65735031953202e-06,2.99887502878495e-05
"35846_at","THRA",0.60093259820344,6.9583169994197,6.25729218698233,2.67251435928213e-06,3.01446088008749e-05
"213328_at","NEK1",0.594672453664582,7.77442482925594,6.25683341223057,2.67533990643658e-06,3.01612080443764e-05
"218047_at","OSBPL9",0.555683518240487,9.18673584727614,6.25512974122265,2.68585940046546e-06,3.02644865271467e-05
"212130_x_at","EIF1",0.659772659889045,10.8324167149897,6.25139950369435,2.70904005328739e-06,3.05102554434193e-05
"217673_x_at","GNAS",-0.469456737277795,8.94795774808814,-6.24750438196408,2.73346370278169e-06,3.07697680176188e-05
"205648_at","WNT2",-1.5196341218983,7.80205295449343,-6.2440980540812,2.75500693072436e-06,3.09966108059327e-05
"204254_s_at","VDR",0.96546264844504,6.16700220953727,6.24343462039403,2.75922295319539e-06,3.1028374421168e-05
"203604_at","ZNF516",-1.19328593361833,8.2693730767086,-6.2430936019307,2.76139264073046e-06,3.10371058817117e-05
"206770_s_at","SLC35A3",-1.00299911379614,6.88512289563273,-6.24108041744182,2.77423686480942e-06,3.11609591392548e-05
"206856_at","LILRB5",0.79630329336214,5.66579538642405,6.24092835002101,2.77520954043549e-06,3.11609591392548e-05
"201373_at","PLEC",0.49528170201939,7.67683438131667,6.22956374939748,2.84889694812744e-06,3.1972230384602e-05
"213843_x_at","SLC6A8",-0.77186923373288,6.16386217908665,-6.22760327947778,2.8618093743786e-06,3.20983252873581e-05
"204115_at","GNG11",0.776573861039692,9.95825942049452,6.22742078035044,2.86301442501147e-06,3.20983252873581e-05
"201272_at","AKR1B1",0.526083261986614,9.04007511242114,6.2260350228096,2.87218158780615e-06,3.2184904040019e-05
"204168_at","MGST2",-0.616029230536224,8.6161052837909,-6.22473564227516,2.88080459931833e-06,3.22653011860303e-05
"212875_s_at","C2CD2",0.798288066574601,7.89430643948827,6.22416147169743,2.88462336327604e-06,3.22918365144223e-05
"209258_s_at","SMC3",0.931628607848239,7.46846385137705,6.22360794580795,2.88830971957062e-06,3.23168636980787e-05
"217764_s_at","RAB31",0.72037906735757,9.39402397591391,6.22105204002813,2.90539402228161e-06,3.24916981096222e-05
"206286_s_at","CRIPTO",1.64399321737254,7.19174538621959,6.22021832480929,2.91098909291885e-06,3.25379347832178e-05
"203837_at","MAP3K5",1.97427567732772,8.29051445173202,6.21865030828997,2.92154191962915e-06,3.26330114430817e-05
"207522_s_at","ATP2A3",0.61378857413487,5.70564098217476,6.21851938223986,2.92242482510876e-06,3.26330114430817e-05
"209032_s_at","CADM1",-1.62736435911465,7.48257014183721,-6.21799436226244,2.92596806042427e-06,3.26477260355055e-05
"205738_s_at","FABP3",0.790733543607029,6.2990218388754,6.21788988895539,2.92667364963435e-06,3.26477260355055e-05
"213488_at","SNED1",0.864088788931635,7.60659851535155,6.21725697625221,2.93095191936724e-06,3.26790870409129e-05
"222348_at","MAST4",0.717654021968055,5.91929636460777,6.21683156811256,2.93383112213383e-06,3.26948253665709e-05
"202573_at","CSNK1G2",-0.379888116851794,8.10316205847526,-6.21645525863056,2.93638043010619e-06,3.27068734207378e-05
"208643_s_at","XRCC5",-0.556231951306229,9.0323244721215,-6.21363772336522,2.95553989902177e-06,3.28914510121033e-05
"40446_at","PHF1",0.79607678492305,8.8066808513482,6.21353277480445,2.95625602104454e-06,3.28914510121033e-05
"210664_s_at","TFPI",1.42995375380352,7.00467212020969,6.21336796126885,2.95738099282861e-06,3.28914510121033e-05
"209899_s_at","PUF60",-0.562108172079373,8.83636549067591,-6.21289344203583,2.96062237435258e-06,3.29110701763734e-05
"208289_s_at","EI24",-0.533859263933298,8.70159885253635,-6.21071855198244,2.97552530087949e-06,3.30602379689239e-05
"215346_at","CD40",0.715137599091808,6.31990007066143,6.21013960259923,2.97950532263642e-06,3.30879561676827e-05
"201250_s_at","SLC2A1",-1.21987213086497,7.24850404059826,-6.20833842382725,2.99192246325054e-06,3.32000276672647e-05
"205076_s_at","MTMR11",0.755941827298011,6.96064001789911,6.20824357638013,2.99257779574752e-06,3.32000276672647e-05
"202079_s_at","TRAK1",-0.540433310783451,6.25442513353233,-6.20752716456825,2.99753246406836e-06,3.32384423604036e-05
"212249_at","PIK3R1",-0.739111151885697,7.21115852740852,-6.20641558079363,3.00523672399403e-06,3.33072927862762e-05
"216048_s_at","RHOBTB3",1.1487826728259,6.70964035312641,6.20583174610159,3.00929131851003e-06,3.33356453020626e-05
"37950_at","PREP",-0.701038275068618,7.09399817134333,-6.20352295188079,3.02538019825146e-06,3.34972140539005e-05
"201403_s_at","MGST3",0.534965997708749,9.4193398182064,6.20247865495904,3.03268625079857e-06,3.35614265320614e-05
"213933_at","PTGER3",1.54441212409336,5.83381075798219,6.20133775470319,3.04068876767687e-06,3.36332788865629e-05
"206682_at","CLEC10A",0.860205748089761,6.0802879236571,6.20100547821781,3.0430234810456e-06,3.36423990507458e-05
