"probe_id","gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val"
"221919_at","HNRNPA1",-2.18844669283334,6.06034556909091,-6.64982250375104,1.16562567190441e-06,0.000123226583277245
"204617_s_at","ACD",1.29366235004166,8.21904317336364,6.64923441943682,1.16715936039407e-06,0.000123226583277245
"202042_at","HARS1",0.755210506583328,9.08630004213636,6.64279469522243,1.18408979834451e-06,0.000124367386725022
"201272_at","AKR1B1",1.48449023670833,9.80218912004545,6.64089574033853,1.18913019582662e-06,0.000124367386725022
"219382_at","SERTAD3",1.14621372745833,7.34247910231818,6.62127882526372,1.24250515998094e-06,0.000129342464714465
"213918_s_at","NIPBL",-2.08176788283334,6.63548555631818,-6.61894181690424,1.24902555797589e-06,0.000129416476069902
"220155_s_at","BRD9",0.717165592291663,8.16577931459091,6.61111368015042,1.27112325590254e-06,0.000130869956301446
"221088_s_at","PPP1R9A",-2.17692476708334,6.72503722645455,-6.60845693721075,1.27871362750566e-06,0.000130869956301446
"202013_s_at","EXT2",1.00595019291667,8.07626067231818,6.60777221953566,1.28067740152244e-06,0.000130869956301446
"32836_at","AGPAT1",1.15585150158333,9.704435914,6.59949300031861,1.30466843513619e-06,0.000132451445083483
"203456_at","PRAF2",1.53174604691666,8.47481918077273,6.59834031340626,1.30804497546197e-06,0.000132451445083483
"215339_at","NKTR",-1.390004278125,2.68754681809091,-6.59228271329376,1.32593719124686e-06,0.000133655668820843
"61297_at","CASKIN2",1.37851583766666,7.49164349209091,6.58800948594364,1.3387096992348e-06,0.000134003959903948
"222101_s_at","DCHS1",1.82268785054166,9.30439838177273,6.58607452090731,1.34453465255521e-06,0.000134003959903948
"204308_s_at","TECPR2",1.01399468104167,8.18324068504545,6.58511311884535,1.34743847997864e-06,0.000134003959903948
"213929_at","EXPH5",-2.77437588045834,5.03807306472727,-6.57043507187223,1.39257921017362e-06,0.000137250561892589
"208789_at","CAVIN1",2.20520084887499,10.2614634428182,6.57017133142968,1.39340434289984e-06,0.000137250561892589
"211584_s_at","NPAT",-0.866847272125002,5.423097855,-6.56794193073646,1.40039925130657e-06,0.000137250561892589
"37170_at","BMP2K",-1.56204061120833,4.69201315359091,-6.56656795727364,1.40472811022626e-06,0.000137250561892589
"205699_at","MAP2K6",-3.07494518041667,5.78116346590909,-6.56116034895391,1.4218990417884e-06,0.000138321593685241
"220608_s_at","ZNF770",-0.956669081708335,3.28668134731818,-6.55532876681766,1.44065747128431e-06,0.00013953707168609
"212957_s_at","LINC01278",0.969941723499996,7.16585147754545,6.55217118677194,1.45092010707902e-06,0.000139549218411229
"220828_s_at","LINC01949",-0.935039215291668,3.08915704863636,-6.55143872013164,1.45331142754433e-06,0.000139549218411229
"219881_s_at","CTC-338M12.4",-0.734046163375003,5.37436743368182,-6.5461406663452,1.47072895983443e-06,0.000139569940590631
"213113_s_at","SLC43A3",1.3168239825,7.81826929690909,6.5456678786329,1.47229362646053e-06,0.000139569940590631
"213181_s_at","MOCS1",1.38392450533333,6.61837878004545,6.54565905442623,1.4723228459307e-06,0.000139569940590631
