"gene_id","logFC","AveExpr","t","P.Value","adj.P.Val"
"222281_s_at",-1.83640871055858,9.4309039779516,-3.36292078427642,0.00167452846805924,0.0400681747400169
"201862_s_at",-1.00928903341723,7.71633666452629,-3.36212608616541,0.001678305776628,0.0401154697274056
"213954_at",-1.25397368558991,5.79319372861908,-3.36161877191748,0.00168072135669873,0.0401301496925804
"201109_s_at",1.59152432803145,8.04776774820485,3.35650968497949,0.00170523377320208,0.0404126273312745
"216005_at",-1.29439244159342,5.53501836466489,-3.34646840107626,0.00175440629542158,0.0407538154776919
"218967_s_at",-1.04677025433344,6.11440913878445,-3.34134486003489,0.00178001410481569,0.0410896658582467
"214247_s_at",1.05827967094352,9.59598991763498,3.33802001154128,0.00179682199765824,0.0411808679442723
"202747_s_at",1.18107226991112,8.33883176009383,3.32231415396146,0.00187828284275897,0.0419460300129597
"201430_s_at",1.13698686229201,6.61722371804873,3.30584417819557,0.00196747718283733,0.0429563312276746
"221782_at",-1.06673550553035,7.01493172806031,-3.30162649565268,0.00199095824877231,0.0431661480378767
"218763_at",-1.02514011449192,9.76971528057051,-3.29915058590988,0.00200486626314034,0.0432102690697257
"205358_at",-1.51027937115569,4.98693628285899,-3.29772962962393,0.00201288992999004,0.0432412236937204
"266_s_at",-1.70847467764765,9.08299209927891,-3.29399503225807,0.00203412380628547,0.0435486585143938
"209771_x_at",-1.62433257064787,10.9285475026127,-3.28953792752517,0.00205974445219098,0.043836693294952
"217851_s_at",-1.05445032956445,6.14879411253915,-3.28696257610057,0.00207468780591793,0.04393328921334
"220295_x_at",-1.25964163261409,4.3677715353871,-3.26345184685704,0.00221595454622004,0.0458780849685352
"205097_at",-1.06315899652577,8.62784651358081,-3.26143244141016,0.00222850538588907,0.0459203335305146
"203766_s_at",1.43903440206257,7.94595917183093,3.26040971862734,0.00223488744888617,0.0459203335305146
"204146_at",-1.28526752568614,5.4494400862333,-3.24870572195592,0.00230917005842153,0.046814789834249
"206404_at",-1.2837579786333,7.05382527669627,-3.24393065673054,0.00234014440002707,0.0470075715053229
"216379_x_at",-1.68987753229352,10.7707844160786,-3.23076563621802,0.00242759644234971,0.0480587944796616
"206637_at",-1.45716751014681,7.72143767787692,-3.21719659626609,0.00252097086181752,0.0490049458016657
"202600_s_at",-1.00444679318615,8.18692097271349,-3.21082280339223,0.00256599759187233,0.0493151432171956
