"probe_id","gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val"
"204542_at","ST6GALNAC2",-1.13423482366499,6.43912457429128,-9.34853430493639,4.01443589797961e-09,1.56894014911038e-07
"205809_s_at","WASL",1.17844304967776,7.76201580518072,9.34235955753405,4.06184509439561e-09,1.58191823720019e-07
"201650_at","KRT19",-2.05349013855178,8.80318860682821,-9.33996687375625,4.08037132417395e-09,1.58596029704393e-07
"212141_at","MCM4",-1.28243287126491,7.09968874923204,-9.33918266969005,4.08646231765147e-09,1.58596029704393e-07
"214677_x_at","IGLJ3",4.27839741389588,9.30382696464871,9.32762904910874,4.17729889525995e-09,1.61839456503836e-07
"219395_at","ESRP2",-1.06268349524191,5.91608121975472,-9.32563824873472,4.19316072051551e-09,1.62171946824521e-07
"209138_x_at","IGLC1",3.90190424288082,8.90989298524,9.28650586159729,4.51792942047191e-09,1.72931929207726e-07
"217312_s_at","COL7A1",-1.56207039808702,7.4467456583492,-9.28650341980064,4.51795047802203e-09,1.72931929207726e-07
"218039_at","NUSAP1",-2.38817378597079,7.8627959861296,-9.27613137271316,4.60831965525661e-09,1.76088399588596e-07
"203571_s_at","ADIRF",2.9233173231221,8.3042749513191,9.27375047459599,4.6293265102492e-09,1.7628633618602e-07
"206828_at","TXK",-1.13202830408459,4.61701903078223,-9.26680703065489,4.69115667429372e-09,1.78289941147304e-07
"208944_at","TGFBR2",1.36735606455575,8.46663694024108,9.26605011213887,4.6979483527166e-09,1.78289941147304e-07
"203476_at","TPBG",-1.62259775492488,9.21650460458123,-9.26386709058846,4.7175932034757e-09,1.78427544641474e-07
"203649_s_at","PLA2G2A",3.93420419861003,8.7061064745057,9.26126190417293,4.74114835967858e-09,1.79014511878915e-07
"204048_s_at","PHACTR2",1.06369714570621,8.41346486926447,9.25974183395563,4.75494846418077e-09,1.79231788386726e-07
"205373_at","CTNNA2",-1.79606318751117,5.87058810965666,-9.2495413069654,4.84863652462362e-09,1.82146839559933e-07
"205313_at","HNF1B",-1.01398227880327,7.30180187734299,-9.2477269287307,4.86549995664433e-09,1.82472630528898e-07
"212412_at","PDLIM5",1.49738667172599,9.43732080306832,9.24638645933694,4.87799768779339e-09,1.82633873094073e-07
"212021_s_at","MKI67",-2.04838884502982,6.69007901681539,-9.24266242136602,4.91289297207392e-09,1.83631739494783e-07
"212077_at","CALD1",1.50977815989465,11.3510110089829,9.23892041170113,4.94821683723492e-09,1.84642255415548e-07
"203810_at","DNAJB4",1.41810646415075,7.55353230695609,9.23674200738517,4.96890146234526e-09,1.84795021496937e-07
"204044_at","QPRT",-1.44512922280994,7.58380814327972,-9.23583126519441,4.97757573863131e-09,1.84809091215816e-07
"208789_at","CAVIN1",1.16129435918875,9.48168029906201,9.23430043836584,4.99219126292854e-09,1.85043335714241e-07
"213905_x_at","BGN",2.08870186610895,8.34292031898724,9.23247694015439,5.00965901432415e-09,1.85382348608138e-07
"217989_at","HSD17B11",1.05184096769474,8.37922037238721,9.22894095617869,5.04371151023918e-09,1.86332937501821e-07
"208305_at","PGR",-2.3278469536278,6.89979808599527,-9.22510606607662,5.08091333759922e-09,1.87086787473881e-07
"204444_at","KIF11",-2.65368864260995,5.82350259233941,-9.22239291128126,5.10740470524148e-09,1.877306395154e-07
"81737_at","LOC100505915",1.18307238431582,7.04961333152821,9.22046565335326,5.12630930464933e-09,1.877306395154e-07
"215049_x_at","CD163",2.1192348354189,7.58598748358682,9.22008481016492,5.13005357772916e-09,1.877306395154e-07
"205453_at","HOXB2",-1.99258844341127,7.44491478982606,-9.21987601747781,5.13210753085597e-09,1.877306395154e-07
"207198_s_at","LIMS1",-1.14949205000559,9.59996979922576,-9.21739501907404,5.15657903188274e-09,1.88316575562708e-07
"217437_s_at","TACC1",1.01303779277298,8.73002417249,9.21470047093574,5.18329367757317e-09,1.88982378486575e-07
"222077_s_at","RACGAP1",-2.21033804215765,7.14614077481897,-9.204778986858,5.28289898349441e-09,1.92299249436773e-07
"213982_s_at","RABGAP1L",1.13560757309556,6.85881131054481,9.19523926147894,5.38053957018395e-09,1.95533898866212e-07
"205555_s_at","MSX2",-2.18241070244235,6.70244519444302,-9.18721439943598,5.46412031367398e-09,1.98247896136344e-07
"219918_s_at","ASPM",-2.56259766395275,5.68926017172715,-9.16527137597826,5.6995882295815e-09,2.06119686672706e-07
"214710_s_at","CCNB1",-2.38977181449667,6.75012633473875,-9.16310813762665,5.72336314603415e-09,2.06644020752355e-07
"213129_s_at","GCSH",-1.22675760347496,9.33074892643741,-9.15914647965727,5.76716977354480e-09,2.07888739555433e-07
"202566_s_at","SVIL",1.33428044699355,7.90066263518079,9.15409882816102,5.82348787655616e-09,2.09241676493615e-07
"204672_s_at","ANKRD6",1.23315094484591,6.36279189636534,9.14894962219962,5.88152539839672e-09,2.10986700966318e-07
"201310_s_at","NREP",-2.14701118121468,10.1362858621673,-9.1479206259385,5.89319492152861e-09,2.11065439335841e-07
"210358_x_at","GATA2",-1.27053357939899,7.1186814936742,-9.14099791618461,5.97232825868894e-09,2.13556270656201e-07
"207789_s_at","DPP6",-1.45578389494893,6.24401082058627,-9.13663344325614,6.02278257118367e-09,2.14671243741214e-07
"38487_at","STAB1",1.34741724264529,8.31406532054871,9.1206445082194,6.21141542357174e-09,2.20566635991415e-07
"204378_at","BCAS1",-1.15915294217591,5.90547076098036,-9.12010499074727,6.21788604401888e-09,2.20566635991415e-07
"203386_at","TBC1D4",1.50407616695452,8.05075409313221,9.11307716474769,6.30281292430395e-09,2.2286946589638e-07
"203736_s_at","PPFIBP1",1.26703315568033,6.06914934015942,9.11098000554146,6.32838750653716e-09,2.23419157659474e-07
"202890_at","MAP7",-1.61321263133712,6.17145027804023,-9.10276082958238,6.42965833799579e-09,2.26277249282041e-07
"203435_s_at","MME",-1.89332411356423,7.61434141012855,-9.0979634255873,6.48954174833531e-09,2.27640189335583e-07
"202589_at","TYMS",-2.98273674459993,8.18584261361801,-9.0934494024165,6.54641462172175e-09,2.28652704357908e-07
"208609_s_at","TNXB",1.50809905040066,8.54942484911266,9.09328646199303,6.54847714595076e-09,2.28652704357908e-07
"205392_s_at","CCL14",1.54328775772813,7.28848104403644,9.08443858772109,6.66148993879925e-09,2.32234759572192e-07
"206458_s_at","WNT2B",1.5331291349226,5.87185934695499,9.08117347042846,6.70370270148688e-09,2.33341226689099e-07
"203892_at","WFDC2",-3.67844265440291,8.70527364787714,-9.07813796030667,6.7431951532915e-09,2.34014074057465e-07
"209581_at","PLAAT3",1.38483782778502,7.97282913638133,9.07807302963483,6.74404253467219e-09,2.34014074057465e-07
"202388_at","RGS2",2.34642327468798,8.69498821933822,9.07690853983312,6.75925848539269e-09,2.34177295923939e-07
"203755_at","BUB1B",-2.93331767652309,6.78303608215729,-9.07597854770353,6.77143583876432e-09,2.34234900900858e-07
"205505_at","GCNT1",-1.00928195483142,6.8184799747793,-9.07369705819371,6.80140594450648e-09,2.34474118567768e-07
"214528_s_at","PAX8",-2.00148750361546,5.31946119988868,-9.07305024914302,6.80992749083567e-09,2.34474118567768e-07
"218031_s_at","FOXN3",1.45265258415293,7.78733539122966,9.0716534277786,6.82836794893671e-09,2.34746223454418e-07
"218700_s_at","RAB29",1.49756316985281,6.0175557083009,9.06689263802296,6.89160746791017e-09,2.36555222746741e-07
"202551_s_at","CRIM1",1.72433041742284,8.58543392465515,9.06509948587009,6.91558338895019e-09,2.37013001777913e-07
"212989_at","SGMS1",1.29071328938037,7.21670251655754,9.05130129567392,7.10298649564576e-09,2.43061797486176e-07
"216804_s_at","PDLIM5",1.12153237296578,7.6185775730247,9.03362563838772,7.35075225458605e-09,2.50769843760204e-07
"208396_s_at","PDE1A",1.66156681328082,6.11770134059155,9.031251268422,7.38470905973145e-09,2.51543063797611e-07
"217984_at","RNASET2",-1.58859890284043,9.91371949087564,-9.02700360965662,7.44586172888363e-09,2.53238872876856e-07
"206128_at","ADRA2C",-1.35211358845011,6.742429076868,-9.02391444129412,7.49066455877325e-09,2.54374290207e-07
"202133_at","WWTR1",1.20627350545307,9.97579335037455,9.01788252311216,7.57895201111088e-09,2.56590142783461e-07
"207130_at","ZMYND8",-1.12440356190255,5.26298398812029,-9.00103258313686,7.83132583145159e-09,2.6433097810189e-07
"212926_at","SMC5",1.0417368156888,7.44501959400614,8.9970022478762,7.89296881877007e-09,2.6600857242926e-07
"209064_x_at","PAIP1",-1.11618539718826,7.39301386035804,-8.99548503470339,7.91630400353483e-09,2.6639200043315e-07
"209053_s_at","NSD2",-1.29291121344391,6.44679024563252,-8.9931977993477,7.9516172593213e-09,2.67176738591102e-07
"221922_at","GPSM2",-1.29427641887531,5.84764680142014,-8.98827446525643,8.02818366707819e-09,2.68938116618798e-07
"210657_s_at","SEPTIN4",1.35035755674224,6.26300424207417,8.98178620126458,8.13025329855992e-09,2.71881525550033e-07
"209152_s_at","TCF3",-1.00554799160068,6.66949891653586,-8.98114216994604,8.14045776100337e-09,2.71881525550033e-07
"210751_s_at","RGN",1.22080873412366,6.68649226810324,8.97600772376936,8.22228645180609e-09,2.73826864371366e-07
"204641_at","NEK2",-2.11054336649516,5.20038421536657,-8.97594524876194,8.22328734858571e-09,2.73826864371366e-07
