"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046822","regulation of nucleocytoplasmic transport","19/1507","98/18842",0.193877551020408,2.42404831873028,4.16728596518887,0.000246580175321901,0.0140766158339105,0.0140766158339105,"PIK3R1/FLNA/MX2/AKT1/UBR5/HSP90AA1/TGFB1/JAK2/TARDBP/NUP58/UFM1/NEAT1/CAMK1/PRP4K/CD36/FRAT1/TPR/ECT2/SETD2",19
"GO:0140014","mitotic nuclear division","40/1507","281/18842",0.142348754448399,1.77978449324268,3.88305683403148,0.000260114566906052,0.0147064774366114,0.0147064774366114,"SMC2/KIF20B/KAT2B/FLNA/USP16/PHIP/RAD21/SPAST/TGFB1/PIBF1/NIPBL/NCAPG2/BUB3/KIFC1/PDGFRB/SMC3/CLASP2/NSFL1C/CENPC/SMARCA5/ATM/IGF2/ZWILCH/CENPE/MAD1L1/CEP192/RCC1/SMC4/MAP9/STAG2/IL1A/CDC14A/PRP4K/KIF2A/CDC14B/TOM1L1/TPR/RB1/KIF18A/APC",40
"GO:0071294","cellular response to zinc ion","8/1507","23/18842",0.347826086956522,4.34886471827126,4.73816225592328,0.000270557252726895,0.0149410073528321,0.0149410073528321,"MT1G/MT1H/MT1HL1/MT1F/KCNK3/MT1X/MT1E/MT2A",8
"GO:0034086","maintenance of sister chromatid cohesion","6/1507","13/18842",0.461538461538462,5.77060895309071,5.07315983329004,0.000271885678019223,0.0149410073528321,0.0149410073528321,"MACROH2A1/ATRX/NIPBL/SMC5/SLF2/RB1",6
"GO:0034088","maintenance of mitotic sister chromatid cohesion","6/1507","13/18842",0.461538461538462,5.77060895309071,5.07315983329004,0.000271885678019223,0.0149410073528321,0.0149410073528321,"MACROH2A1/ATRX/NIPBL/SMC5/SLF2/RB1",6
"GO:0010970","transport along microtubule","30/1507","191/18842",0.157068062827225,1.96381980079003,3.94737280496862,0.000276250621270663,0.0150403116025139,0.0150403116025139,"ATG5/HOOK1/SFPQ/PCM1/IFT81/IFT88/DYNC2LI1/WDR19/AP3S2/SPAST/MAP1A/KIF5B/FEZ1/IFT74/SSX2IP/DYNC2H1/MAK/LRPPRC/DST/RPGR/CLIP3/TRAK1/APP/KIF3A/COPG1/OPA1/TTC21B/SYBU/IFT27/RUFY3",30
"GO:0032288","myelin assembly","7/1507","18/18842",0.388888888888889,4.86227235862272,4.83359066727018,0.000298637688877071,0.015877952202745,0.015877952202745,"MIOS/DICER1/PMP22/CNTNAP1/EPB41L3/UGT8/MBP",7
"GO:0140694","membraneless organelle assembly","55/1507","427/18842",0.128805620608899,1.61045487957059,3.76208257187283,0.000299853884578721,0.015877952202745,0.015877952202745,"CCP110/ATG5/POGZ/PRRC2C/KAT2B/ALMS1/DHX29/WDR1/KLHL41/FLNA/LSM14B/SENP6/PIBF1/BOP1/EIF5/FUS/FSCN1/KIFC1/EIF5B/PLK4/TUBGCP3/PDGFRB/SMC3/CLASP2/HAUS7/CENPC/FMR1/AKAP13/EIF1AX/TPM1/TIA1/CCDC15/CENPE/HAUS3/HAUS2/DDX6/CEP192/RCC1/MAP9/CPAP/FXR1/STAG2/MIS18BP1/CDS1/SAXO6/KIF2A/CEP135/CEP63/NEK7/FASTKD2/MYL9/FHOD3/MOSPD2/TPR/CEP152",55
"GO:0000380","alternative mRNA splicing, via spliceosome","17/1507","84/18842",0.202380952380952,2.53036622744652,4.1446554044052,0.000302437184814191,0.015877952202745,0.015877952202745,"SFPQ/SRSF10/YTHDC1/HNRNPUL2/CELF2/ARGLU1/FMR1/SRSF5/TIA1/HNRNPA1/RBM25/SAP18/MAGOH/RBPMS/RSRC1/RBM47/SRSF7",17
"GO:0036465","synaptic vesicle recycling","17/1507","84/18842",0.202380952380952,2.53036622744652,4.1446554044052,0.000302437184814191,0.015877952202745,0.015877952202745,"BTBD8/MX2/AP3S2/DNM3/SYT11/CDK5/AP2B1/ARPC3/BLTP1/AP2M1/DNM1/ROCK1/MX1/ACTB/BIN1/ITSN2/CLTB",17
