"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045334","clathrin-coated endocytic vesicle","20/1234","94/19979",0.212765957446809,3.44477395772268,6.09579988957124,9.39197714328255e-07,2.17723106503368e-05,2.17723106503368e-05,"HLA-DRB1/STON1/EPS15/CEMIP/FCGR1BP/MYO6/APOE/HLA-DRB3/FCGR1A/HLA-DRB5/FZD5/HLA-DPB1/HLA-DQB1/IL7R/HLA-DRA/HLA-DPA1/HLA-DQA1/HLA-DQA2/HLA-DRB4/FZD4",20
"GO:0106139","symbiont cell surface","9/1234","20/19979",0.45,7.28569692058347,7.21589005230578,1.14668554847079e-06,2.58004248405928e-05,2.58004248405928e-05,"CFB/C1QA/C1QB/C1S/CFH/C1R/C4B/C3/C4A",9
"GO:0044853","plasma membrane raft","23/1234","121/19979",0.190082644628099,3.07752119694068,5.88113647320606,1.21422775528004e-06,2.65395495082637e-05,2.65395495082637e-05,"MS4A4A/TGFBR2/PTCH1/PLPP1/PLPP2/PTGIS/CAVIN2/SELE/TFPI/SORBS1/ITGB2/CAVIN1/FXYD1/KCND2/CDH1/SCARB1/INSR/KCNMA1/RECK/CAV2/SLC2A1/KIF18A/CAV1",23
"GO:0005819","spindle","53/1234","433/19979",0.122401847575058,1.98173947544739,5.29910002199203,1.51688885471176e-06,3.2233888162625e-05,3.2233888162625e-05,"HMMR/FRY/TUBB2B/PSRC1/NR3C1/FBXO5/KIF23/AURKA/GEM/CCNB1/GPSM2/NEDD9/BUB1B/CCDC69/CKAP2/NEK7/KIF14/CDCA8/SPAG5/KIF2C/DLGAP5/TACC3/PRC1/TPX2/CDC6/KIF11/KAT2B/NEK2/CENPF/ASPM/TUBG1/BIRC5/CDK1/WNK1/ECT2/KIF20A/DPYSL2/MAD2L1/MTCL1/CDC20/ESPL1/NUSAP1/KIF15/BORA/SHCBP1/KLHL4/KIF18A/TTK/KIF4A/CENPE/KIF18B/AURKB/RACGAP1",53
"GO:0031674","I band","26/1234","150/19979",0.173333333333333,2.80634251755808,5.69752434356081,1.58860716478582e-06,3.27787670678689e-05,3.27787670678689e-05,"KRT19/DNAJB4/PDLIM1/RYR3/OBSL1/KRT8/PPP1R12B/ANK2/FHL2/PDLIM5/SYNC/ANK3/KAT2B/CACNA1D/CRYAB/DES/LDB3/FHL5/MYL9/SYNPO/SYNE2/SLC2A1/PDLIM3/RYR2/DMD/FHOD3",26
"GO:0030666","endocytic vesicle membrane","32/1234","208/19979",0.153846153846154,2.49083655404563,5.54546851700038,1.62822633801179e-06,3.27787670678689e-05,3.27787670678689e-05,"HLA-E/COLEC12/HLA-DRB1/SLC48A1/STON1/EPS15/PTCH1/FCGR1BP/CYBA/LRP1/APOE/MSR1/HLA-DRB3/FCGR1A/CD163/HLA-DRB5/SLC15A2/FZD5/STAB1/HLA-DPB1/HLA-DQB1/SCARB1/WASL/IL7R/HLA-DRA/ANXA3/HLA-DPA1/HLA-DQA1/HLA-DQA2/HLA-DRB4/FZD4/CAV1",32
"GO:0042581","specific granule","27/1234","160/19979",0.16875,2.7321363452188,5.64406567880721,1.72600203981911e-06,3.38561938579902e-05,3.38561938579902e-05,"SLPI/STOM/ATP8B4/CYBA/HP/SNAP25/CEACAM1/ITGB2/OLFM4/QSOX1/QPCT/CD59/PGRMC1/CHIT1/GGH/PLD1/CMTM6/CHI3L1/CRISP3/ANXA3/TCN1/ORM2/PTX3/ORM1/LYZ/C3AR1/ATP8A1",27
"GO:0030016","myofibril","35/1234","243/19979",0.1440329218107,2.33195603310856,5.35987078307067,2.56736115313192e-06,4.9100782053648e-05,4.9100782053648e-05,"AHNAK/SVIL/KRT19/DNAJB4/PDLIM1/RYR3/OBSL1/KRT8/PPP1R12B/ANK2/FHL2/PDLIM5/SYNC/SYNM/ANK3/KAT2B/CACNA1D/CRYAB/CALD1/TNNC1/DES/LDB3/FHL5/MYL9/SYNPO/TPM1/SYNE2/SLC2A1/SPTBN1/PDLIM3/RYR2/DMD/FHOD3/TPM2/LMOD1",35
"GO:0030496","midbody","29/1234","187/19979",0.155080213903743,2.51081652640428,5.32572271197189,4.19794733855924e-06,7.75469258061742e-05,7.75469258061742e-05,"SVIL/PSRC1/KIF23/AURKA/GEM/CCDC69/PTCH1/KIF14/CDCA8/SPAG5/TACC1/PRC1/NEK2/SPART/CENPF/ASPM/BIRC5/CDK1/ECT2/KIF20A/MTCL1/CEP55/SLC2A1/SHCBP1/IQGAP1/KIF4A/CENPE/AURKB/RACGAP1",29
"GO:0000793","condensed chromosome","39/1234","291/19979",0.134020618556701,2.16985246202944,5.15783742917759,4.25835801176215e-06,7.75469258061742e-05,7.75469258061742e-05,"SPC25/NCAPD2/ZWINT/AURKA/CCNB1/HJURP/BUB1B/SPAG5/KIF2C/SMC5/SMC2/NCAPG/BRCA1/MKI67/NDC80/CENPA/NCAPH/SMC4/KAT2B/NEK2/HMGB2/CENPF/NCAPG2/TUBG1/BIRC5/BUB1/TOP2A/CENPN/MAD2L1/MTCL1/RAD51/H2AX/CDC20/KIF18A/CHEK1/TTK/CENPU/CENPE/AURKB",39
