"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007059","chromosome segregation","62/1162","420/18842",0.147619047619048,2.3936644537333,7.40505669474238,1.28344611556955e-10,3.59364912359473e-08,3.59364912359473e-08,"CCNB1/TRIP13/CDC6/CENPM/SPC25/CDC20/KIF14/FLNA/UBE2C/ECT2/HJURP/SPAG5/CENPA/SMC4/PTTG1/SRPK1/KIF4A/RACGAP1/ZWINT/TTK/BIRC5/KIF2A/PRP4K/FBXO5/DLGAP5/STIL/NEK2/RIOK3/TPX2/DUSP1/SMARCD3/CENPF/MAD2L1/DYNC1I1/GEM/BUB1B/BRCA1/KIF18A/CCDC69/KIF15/PRC1/NCAPG2/CENPE/KIF2C/NCAPH/SMC2/NUSAP1/KIF11/AURKB/MKI67/SPDL1/KIF23/MTCL1/NDC80/NCAPG/BUB1/ZWILCH/CENPU/CDK1/CENPN/TOP2A/GPSM2",62
"GO:0050900","leukocyte migration","55/1162","352/18842",0.15625,2.53361660929432,7.44618098737582,1.67855455864772e-10,4.48631854765845e-08,4.48631854765845e-08,"VCAM1/SELE/CCL23/GREM1/JAM3/PLCB1/GAS6/EDN3/PTN/PERP/SCG2/CD34/F2RL1/ITGA6/LYVE1/CXADR/SERPINE1/SELL/C3/CH25H/PDGFD/CCL19/STK39/CD74/THBS4/CCL11/SELP/CCL21/DUSP1/FUT9/RARRES2/S1PR1/MMP2/CTSG/ICAM2/HMOX1/EMILIN1/PLVAP/SLIT2/ITGA7/VEGFD/JAM2/SIRPA/THBS1/CXCL13/APOD/PECAM1/CSF1R/ICAM1/NBL1/FLT1/CXCL12/CCL2/PLA2G7/MICOS10-NBL1",55
"GO:0030198","extracellular matrix organization","47/1162","278/18842",0.169064748201439,2.7414096261717,7.49896743061374,2.50024735244147e-10,6.39193670971993e-08,6.39193670971993e-08,"ENG/NID2/ADAMTS2/ECM2/COL4A4/HAS1/LRP1/GREM1/ADAMTS3/COL11A1/COL4A6/FBLN5/TGFBR3/GAS6/COL4A3/MFAP4/COLEC12/MATN2/MMP28/AEBP1/FMOD/MMP23B/SPOCK2/COL8A2/SLC39A8/LOXL1/TPSAB1/SULF1/MMP2/CTSG/EFEMP2/COL14A1/EMILIN1/DPT/TNXB/CMA1/COL16A1/ELN/COL7A1/COL13A1/TIMP3/MYH11/COL10A1/TIE1/QSOX1/GPM6B/LAMB2",47
"GO:0043062","extracellular structure organization","47/1162","279/18842",0.168458781362007,2.73158378521768,7.47025519379784,2.83152650140122e-10,6.93723992843299e-08,6.93723992843299e-08,"ENG/NID2/ADAMTS2/ECM2/COL4A4/HAS1/LRP1/GREM1/ADAMTS3/COL11A1/COL4A6/FBLN5/TGFBR3/GAS6/COL4A3/MFAP4/COLEC12/MATN2/MMP28/AEBP1/FMOD/MMP23B/SPOCK2/COL8A2/SLC39A8/LOXL1/TPSAB1/SULF1/MMP2/CTSG/EFEMP2/COL14A1/EMILIN1/DPT/TNXB/CMA1/COL16A1/ELN/COL7A1/COL13A1/TIMP3/MYH11/COL10A1/TIE1/QSOX1/GPM6B/LAMB2",47
"GO:0007346","regulation of mitotic cell cycle","68/1162","492/18842",0.138211382113821,2.24111778122945,7.15140581453233,3.0513760910148e-10,7.17683656606681e-08,7.17683656606681e-08,"CCNB1/BMP4/MEIS2/DACT1/TRIP13/CDC6/TOM1L1/SPC25/CDC20/KIF14/PTPN3/UBE2C/PLCB1/EDN3/OBSL1/CKS2/BRCC3/CDKN1C/DTL/BORA/ZWINT/GAS1/CHEK1/TTK/BTG3/BIRC5/PRP4K/FBXO5/TIPIN/DLGAP5/STIL/NEK2/BLM/DUSP1/SMARCD3/CCND2/CENPF/MAD2L1/DYNC1I1/DONSON/FAM107A/BUB1B/BRCA1/BARD1/DBF4/ATR/INHBA/DLG1/CENPE/EIF4E/RRM2/NUSAP1/AURKB/GMNN/MKI67/SPDL1/AURKA/CCNE2/RBBP8/NDC80/TAL1/TOPBP1/FHL1/BUB1/ZWILCH/CCL2/CDK1/CDKN1A",68
"GO:0045229","external encapsulating structure organization","47/1162","280/18842",0.167857142857143,2.7218281288419,7.44166881843232,3.20438141605401e-10,7.24683181784523e-08,7.24683181784523e-08,"ENG/NID2/ADAMTS2/ECM2/COL4A4/HAS1/LRP1/GREM1/ADAMTS3/COL11A1/COL4A6/FBLN5/TGFBR3/GAS6/COL4A3/MFAP4/COLEC12/MATN2/MMP28/AEBP1/FMOD/MMP23B/SPOCK2/COL8A2/SLC39A8/LOXL1/TPSAB1/SULF1/MMP2/CTSG/EFEMP2/COL14A1/EMILIN1/DPT/TNXB/CMA1/COL16A1/ELN/COL7A1/COL13A1/TIMP3/MYH11/COL10A1/TIE1/QSOX1/GPM6B/LAMB2",47
"GO:0051983","regulation of chromosome segregation","31/1162","140/18842",0.221428571428571,3.59049668059995,7.88709260605251,3.50362403296594e-10,7.63011456068138e-08,7.63011456068138e-08,"CCNB1/TRIP13/CDC6/SPC25/CDC20/UBE2C/SMC4/ZWINT/TTK/BIRC5/PRP4K/FBXO5/DLGAP5/DUSP1/SMARCD3/CENPF/MAD2L1/DYNC1I1/BUB1B/NCAPG2/CENPE/KIF2C/NCAPH/SMC2/AURKB/SPDL1/NDC80/NCAPG/BUB1/ZWILCH/CDK1",31
"GO:0045787","positive regulation of cell cycle","50/1162","312/18842",0.16025641025641,2.59858113773776,7.29941709098477,4.66264810709974e-10,9.79156102490945e-08,9.79156102490945e-08,"CCNB1/FGFR1/MEIS2/CDC6/CDC20/KIF14/UBE2C/ECT2/PLCB1/SPAG5/EDN3/NUPR1/PLK4/E2F8/SMC4/DTL/RAD51AP1/RACGAP1/CITED2/CHEK1/BIRC5/SVIL/FBXO5/DLGAP5/STIL/MSX1/FEN1/SMARCD3/CCND2/MAD2L1/DYNC1I1/DBF4/NCAPG2/FGFR2/EIF4E/RRM2/NCAPH/SMC2/NUSAP1/AURKB/KIF23/AURKA/CCNE2/NDC80/TAL1/EZH2/NCAPG/BUB1/CDK1/GPSM2",50
"GO:0010965","regulation of mitotic sister chromatid separation","21/1162","69/18842",0.304347826086957,4.93504452592981,8.39501090526661,5.11202878074937e-10,1.03650790451056e-07,1.03650790451056e-07,"CCNB1/TRIP13/SPC25/CDC20/UBE2C/ZWINT/TTK/BIRC5/PRP4K/FBXO5/DLGAP5/DUSP1/CENPF/MAD2L1/DYNC1I1/BUB1B/AURKB/SPDL1/NDC80/BUB1/ZWILCH",21
"GO:0098813","nuclear chromosome segregation","50/1162","315/18842",0.158730158730159,2.57383274594979,7.22146335576292,6.55195276170135e-10,1.28418274129346e-07,1.28418274129346e-07,"CCNB1/TRIP13/CDC6/SPC25/CDC20/KIF14/FLNA/UBE2C/ECT2/SPAG5/CENPA/SMC4/PTTG1/KIF4A/RACGAP1/ZWINT/TTK/BIRC5/KIF2A/PRP4K/FBXO5/DLGAP5/NEK2/TPX2/DUSP1/SMARCD3/CENPF/MAD2L1/DYNC1I1/GEM/BUB1B/KIF18A/KIF15/PRC1/NCAPG2/CENPE/KIF2C/NCAPH/SMC2/NUSAP1/KIF11/AURKB/SPDL1/KIF23/NDC80/NCAPG/BUB1/ZWILCH/CDK1/TOP2A",50
"GO:0033046","negative regulation of sister chromatid segregation","19/1162","58/18842",0.327586206896552,5.31185827052051,8.43137377741963,8.38569864562295e-10,1.43446296721034e-07,1.43446296721034e-07,"CCNB1/TRIP13/SPC25/CDC20/ZWINT/TTK/BIRC5/PRP4K/FBXO5/DUSP1/CENPF/MAD2L1/DYNC1I1/BUB1B/AURKB/SPDL1/NDC80/BUB1/ZWILCH",19
