"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016328","lateral plasma membrane","14/1195","69/19979",0.202898550724638,3.39222606270087,5.02061651354132,4.85189779266545e-05,0.000713788809882513,0.000713788809882513,"CDH1/NSG1/DMD/EPCAM/DLG1/CLDN7/GPSM2/ANK3/CLDN3/CEACAM1/CLDN5/SLC30A5/MTCL1/ERBB3",14
"GO:0000922","spindle pole","26/1195","187/19979",0.13903743315508,2.32454299330991,4.58994983472725,5.17716659003043e-05,0.000747270271957222,0.000747270271957222,"SPAG5/CCNB1/NEK2/KIF2A/EFHC1/FRY/CDC20/TPX2/GPSM2/KIF15/ASPM/DNAAF1/DLGAP5/SPDL1/TOPBP1/CKAP2/MAD2L1/CENPF/AURKB/BRCC3/AURKA/KIF11/DYNC1I1/MTCL1/CDC6/PRC1",26
"GO:0098857","membrane microdomain","36/1195","300/19979",0.12,2.00625941422594,4.42929889719872,5.49552507441329e-05,0.000778532718875216,0.000778532718875216,"S1PR1/SULF1/GAB2/CDH1/PLVAP/DMD/CXADR/PLLP/MME/DLG1/GPM6B/FXYD1/CAVIN3/KCNMA1/TPP1/SORBS1/KIF18A/PTCH1/ENO2/CLIP3/BST2/CAV1/FAIM2/SELE/KCND2/MS4A4A/PLPP2/KDR/CD24/CD44/ICAM1/SLC39A6/PTGIS/SCARB1/CAVIN1/PECAM1",36
"GO:0045178","basal part of cell","38/1195","324/19979",0.117283950617284,1.96085025052947,4.39802411159162,5.69534057846605e-05,0.000792170098641187,0.000792170098641187,"MAP7/AQP1/HSP90AA1/LRP1/CXADR/ATP2B1/SLC16A6/EPCAM/SLC39A8/FXYD5/DLG1/CLDN7/CA11/TGFBR3/SLCO2B1/MYO1D/SLCO2A1/SLC7A1/ANK3/SLC5A3/ST14/CEACAM1/MET/STK39/CAV1/ANK2/CTNNA2/PALM/AURKA/ABCA8/HPGD/CD44/ATP2C2/ERBB4/ERBB3/CD34/DSP/SLC11A2",38
"GO:0043296","apical junction complex","23/1195","157/19979",0.146496815286624,2.44925512352424,4.59818935776864,6.08591624450963e-05,0.000831379629830334,0.000831379629830334,"SYNPO/CDH1/PLXDC1/MAGI1/CXADR/EPCAM/JAM2/FZD5/DLG1/CLDN7/ANK3/JAM3/SORBS1/CLDN3/PATJ/OCLN/CLDN5/CLDN10/EPB41L4B/FRMD4B/ECT2/CDH5/PMP22",23
"GO:0030017","sarcomere","29/1195","222/19979",0.130630630630631,2.18399110407479,4.47435402511567,6.29153937358502e-05,0.000844390810665358,0.000844390810665358,"CASQ2/SYNPO/LDB3/FHL5/CRYAB/ITGB1BP2/DMD/TPM1/MYOZ3/FLNA/NEBL/CSRP1/TMOD3/FLNC/FHL2/PDLIM3/OBSL1/ACTC1/PDLIM7/MMP2/ANK3/DES/TPM2/ANK2/MYL9/LMOD1/FHOD3/PPP1R12B/PDLIM5",29
"GO:0072686","mitotic spindle","24/1195","169/19979",0.142011834319527,2.37427149612537,4.52521867406404,7.05519975139446e-05,0.000930556518933924,0.000930556518933924,"KIF20A/SPAG5/GEM/RACGAP1/EFHC1/KIF23/TPX2/GPSM2/CDK1/NUSAP1/ASPM/DLGAP5/KLHL4/KIF18A/MAK/CENPE/CKAP2/MAD2L1/AURKB/AURKA/KIF11/ECT2/SHCBP1/PRC1",24
"GO:0012507","ER to Golgi transport vesicle membrane","13/1195","64/19979",0.203125,3.3960120292887,4.84233401550248,8.85239943758456e-05,0.00114781111351732,0.00114781111351732,"HLA-DQA2/HLA-DPB1/HLA-DPA1/HLA-DRB4/HLA-DRB5/HLA-DQB1/HLA-DQA1/HLA-DRA/CD74/SLC30A5/HLA-E/HLA-DRB3/HLA-DRB1",13
"GO:0042641","actomyosin","16/1195","92/19979",0.173913043478261,2.90762233945789,4.62559488105704,0.000102951778529524,0.00131263517625143,0.00131263517625143,"SYNPO/LDB3/CALD1/TPM1/NEBL/PDLIM3/ACTA2/MYLK/FAM107A/PDLIM7/SORBS1/MYL9/ABLIM1/PPP1R12B/PDLIM5/MYO18A",16
"GO:0001725","stress fiber","15/1195","85/19979",0.176470588235294,2.95038149150874,4.54500002857406,0.000141688744480399,0.00174825628270169,0.00174825628270169,"SYNPO/LDB3/CALD1/TPM1/NEBL/PDLIM3/ACTA2/MYLK/FAM107A/PDLIM7/SORBS1/MYL9/ABLIM1/PPP1R12B/PDLIM5",15
